,S.W.No.,Name.Current.Sci,Name.Common,Latitude,Longitude,County,Year,Date
1,1913/1,Ziphius cavirostris,Cuvier's Beaked whale,51.4995,-9.1175,Co. Cork,1913,13/02/1913
3,1913/2,Globicephala melas,Long-finned pilot whale,50.72227152,-1.744973366,Hampshire,1913,06/03/1913
4,1913/3,Lagenorhynchus acutus,White-sided dolphin,60.44977781,-1.605549405,"Fair Isle, Shetland Isles",1913,06/03/1913
5,1913/4,Unknown,Unknown,52.1049,-9.8976,Co. Kerry,1913,21/04/1913
7,1913/5,Unknown,Unknown,53.34364192,0.268462387,Lincolnshire,1913,06/05/1913
8,1913/6,Balaenoptera physalus,Fin whale,58.67203558,-3.374386965,"Caithness, Scotland",1913,08/07/1913
9,1913/7,Unknown,Unknown,57.59815056,-3.762044958,"Ross & Cromarty, Scotland",1913,25/07/1913
10,1913/8,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,01/08/1913
11,1913/8,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,01/08/1913
12,1913/8,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,01/08/1913
13,1913/8,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,01/08/1913
14,1913/8,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,01/08/1913
15,1913/13,Unknown,Unknown,55.07264096,-1.447110532,Northumberland,1913,08/08/1913
16,1913/14,Balaenoptera physalus,Fin whale,55.1446,-8.1907,Co. Donegal,1913,09/08/1913
18,1913/15,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,11/08/1913
19,1913/16,Phocoena phocoena,Harbour porpoise,54.62191569,-1.078397772,Yorkshire,1913,11/08/1913
20,1913/17,Unknown,Unknown,55.04374785,-5.0509199,"Ayr, Scotland",1913,12/08/1913
21,1913/18,Unknown,Unknown,52.85196601,1.484746092,Norfolk,1913,21/08/1913
22,1913/19,Grampus griseus,Risso's dolphin,49.20119693,-2.019896829,"Jersey, Channel Isles",1913,23/08/1913
23,1913/20,Balaenoptera acutorostrata,Minke whale,57.34539911,-1.93353066,"Aberdeen, Scotland",1913,24/08/1913
24,1913/22,Phocoena phocoena,Harbour porpoise,60.44977781,-1.605549405,"Shetland Isles, Scotland",1913,28/08/1913
25,1913/23,Unknown mysticete,Unknown balaenopterid,53.76752787,-6.18640282,Yorkshire,1913,06/09/1913
26,1913/24,Unknown,Unknown,52.85196601,1.484746092,Norfolk,1913,07/09/1913
27,1913/25,Unknown,Unknown,52.78691229,1.61455665,Norfolk,1913,07/09/1913
28,1913/26,Unknown,Unknown,52.82606959,1.539102051,Norfolk,1913,08/09/1913
29,1913/27,Unknown odontocete,Unknown odontocete,52.94571824,1.222764354,Norfolk,1913,08/09/1913
30,1913/28,Unknown odontocete,Unknown odontocete,53.30812209,0.292099847,Lincolnshire,1913,08/09/1913
31,1913/29,Unknown odontocete,Unknown odontocete,52.85196601,1.484746092,Norfolk,1913,11/09/1913
32,1913/30,Unknown odontocete,Unknown odontocete,53.4899967,-3.055160234,Lancashire,1913,13/09/1913
33,1913/31,Unknown odontocete,Unknown odontocete,53.47239305,0.162296952,Lincolnshire,1913,18/09/1913
34,1913/32,Unknown odontocete,Unknown odontocete,55.50285538,-1.613678014,Northumberland,1913,19/09/1913
35,1913/33,Unknown odontocete,Unknown odontocete,50.06830446,-5.078853852,Cornwall,1913,20/09/1913
36,1913/34,Delphinus delphis,Common dolphin,51.00373224,0.982865411,Kent,1913,22/09/1913
37,1913/35,Balaenoptera acutorostrata,Minke whale,56.55343565,-2.580797076,"Angus, Scotland",1913,26/09/1913
38,1913/36,Phocoena phocoena,Harbour porpoise,52.02026838,1.441543036,Suffolk,1913,26/09/1913
39,1913/37,Phocoena phocoena,Harbour porpoise,52.02026838,1.441543036,Suffolk,1913,26/09/1913
40,1913/38,Hyperoodon ampullatus,Bottlenose whale,53.14503612,0.355191236,Lincolnshire,1913,27/09/1913
41,1913/39,Unknown odontocete,Unknown odontocete,53.41946619,0.20476473,Lincolnshire,1913,29/09/1913
42,1913/40,Unknown,Unknown,50.26927153,-4.780191696,Cornwall,1913,29/09/1913
43,1913/41,Unknown odontocete,Unknown odontocete,53.34364192,0.268462387,Lincolnshire,1913,01/10/1913
44,1913/41,Unknown odontocete,Unknown odontocete,53.34364192,0.268462387,Lincolnshire,1913,01/10/1913
45,1913/43,Unknown odontocete,Unknown odontocete,52.82606959,1.539102051,Norfolk,1913,01/10/1913
46,1913/44,Phocoena phocoena,Harbour porpoise,51.38175044,1.310001397,Kent,1913,02/10/1913
47,1913/45,Unknown,Unknown,53.34364192,0.268462387,Lincolnshire,1913,02/10/1913
48,1913/004,Delphinus delphis,common dolphin,54.18,-7.83,Co. Donegal,1913,02/10/1913
49,1913/47,Unknown,Unknown,52.64631563,1.739004265,Norfolk,1913,04/10/1913
50,1913/48,Unknown,Unknown,52.08461433,1.576455733,Suffolk,1913,05/10/1913
51,1913/49,Unknown,Unknown,50.83472754,0.478432091,Sussex,1913,05/10/1913
52,1913/50,Delphinus delphis,Common dolphin,53.554,-10.0971,Co. Galway,1913,05/10/1913
54,1913/51,Unknown,Unknown,54.10461041,-0.113960742,Yorkshire,1913,06/10/1913
55,1913/52,Unknown,Unknown,55.87366482,-2.087908516,"Berwick, Scotland",1913,06/10/1913
56,1913/53,Unknown odontocete,Unknown odontocete,52.93159682,1.311026456,Norfolk,1913,08/10/1913
57,1913/54,Unknown,Unknown,52.15120734,1.60519521,Suffolk,1913,09/10/1913
58,1913/55,Balaenoptera acutorostrata,Minke whale,57.66819516,-7.344552614,"Inverness, Scotland",1913,10/10/1913
59,1913/56,Hyperoodon ampullatus,Bottlenose whale,50.78556571,-0.630903629,Sussex,1913,11/10/1913
60,1913/57,Unknown,Unknown,54.57274628,-0.895402129,Yorkshire,1913,11/10/1913
61,1913/58,Unknown odontocete,Unknown odontocete,52.93159682,1.311026456,Norfolk,1913,11/10/1913
62,1913/59,Unknown,Unknown,50.7205948,-1.808736904,Hampshire,1913,12/10/1913
63,1913/60,Unknown odontocete,Unknown odontocete,52.02026838,1.441543036,Suffolk,1913,14/10/1913
64,1913/61,Lagenorhynchus albirostris,White-beaked dolphin,55.86063208,-6.32357187,"Argyll, Scotland",1913,15/10/1913
65,1913/62,Unknown odontocete,Unknown odontocete,53.34364192,0.268462387,Lincolnshire,1913,17/10/1913
66,1913/63,Unknown,Unknown,50.62832819,-1.39198275,Isle of Wight,1913,25/10/1913
67,1913/64,Unknown odontocete,Unknown odontocete,51.3060052,1.379176385,Kent,1913,29/10/1913
68,1913/65,Balaenoptera acutorostrata,Minke whale,56.26033202,-2.61832577,"Fife, Scotland",1913,31/10/1913
69,1913/66,Unknown odontocete,Unknown odontocete,50.71617714,-1.865420128,Hampshire,1913,01/11/1913
70,1913/67,Grampus griseus,Risso's dolphin,50.26562943,-3.650229459,Devon,1913,04/11/1913
71,1913/67,Grampus griseus,Risso's dolphin,50.26562943,-3.650229459,Devon,1913,04/11/1913
72,1913/69,Delphinus delphis,Common dolphin,55.1961,-7.8914,Co. Donegal,1913,21/11/1913
73,1913/70,Unknown odontocete,Unknown odontocete,50.942391,0.918420142,Kent,1913,24/11/1913
74,1913/71,Delphinus delphis,Common dolphin,53.9636,-10.0586,Co. Mayo,1913,01/12/1913
76,1913/73,Unknown odontocete,Unknown odontocete,50.26927153,-4.780191696,Cornwall,1913,17/12/1913
77,1913/76,Physeter macrocephalus,Sperm whale,57.58633013,-4.067650645,"Inverness, Scotland",1913,18/12/1913
78,1913/74,Unknown odontocete,Unknown odontocete,50.91203364,0.98055249,Kent,1913,19/12/1913
79,1913/75,Unknown,Unknown,53.52048881,-3.063460343,Lancashire,1913,22/12/1913
80,1913/007,Balaenoptera borealis,sei whale,51.64,-8.577,Co. Cork,1913,31/12/1913
81,1914/1,Phocoena phocoena,Harbour porpoise,51.18548864,1.408996762,Kent,1914,13/01/1914
82,1914/2,Unknown odontocete,Unknown odontocete,50.81116909,0.356505279,Sussex,1914,19/01/1914
83,1914/4,Unknown odontocete,Unknown odontocete,50.33510109,-4.49589857,Cornwall,1914,04/02/1914
84,1914/5,Delphinus delphis,Common dolphin,52.2082,-6.7522,Co. Wexford,1914,09/02/1914
86,1914/6,Phocoena phocoena,Harbour porpoise,50.7794077,0.037108252,Sussex,1914,12/02/1914
87,1914/7,Unknown odontocete,Unknown odontocete,54.11354149,-3.274420365,Lancashire,1914,13/02/1914
88,1914/8,Delphinus delphis,Common dolphin,52.1808,-6.3539,Co. Wexford,1914,18/02/1914
90,1914/9,Unknown,Unknown,50.71618511,-1.87250326,Hampshire,1914,22/02/1914
91,1914/10,Balaenoptera physalus,Fin whale,51.7694,-10.1017,Co. Kerry,1914,28/02/1914
92,1914/004,Balaenoptera borealis,sei whale,51.77,-10.13,Co. Kerry,1914,28/02/1914
94,1914/11,Unknown mysticete,Unknown balaenopterid,50.68413684,-3.094322106,Devon,1914,02/03/1914
95,1914/12,Globicephala melas,Long-finned pilot whale,55.53887774,-1.6386808,Northumberland,1914,03/03/1914
96,1914/13,Hyperoodon ampullatus,Bottlenose whale,55.13580372,-1.505850219,Northumberland,1914,11/03/1914
97,1914/005,Unknown,Unknown,NA,NA,West Coast,1914,15/03/1914
98,1914/14,Phocoena phocoena,Harbour porpoise,53.571,-6.0906,Co. Dublin,1914,27/03/1914
100,1914/15,Unknown odontocete,Unknown odontocete,52.6921,-9.5743,Co. Clare,1914,29/03/1914
102,1914/16,Unknown odontocete,Unknown odontocete,52.67378882,1.72359339,Norfolk,1914,01/04/1914
103,1914/17A,Delphinus delphis,Common dolphin,57.47465806,-4.289866843,"Inverness, Scotland",1914,12/04/1914
104,1914/18,Phocoena phocoena,Harbour porpoise,51.5495619,0.846042838,Essex,1914,21/04/1914
105,1914/19,Phocoena phocoena,Harbour porpoise,53.34364192,0.268462387,Lincolnshire,1914,27/04/1914
106,1914/20,Phocoena phocoena,Harbour porpoise,51.39630333,0.932856414,Kent,1914,01/05/1914
107,1914/20A,Hyperoodon ampullatus,Bottlenose whale,57.59847053,-3.982980949,"Nairn, Scotland",1914,01/05/1914
108,1914/21,Phocoena phocoena,Harbour porpoise,52.78691229,1.61455665,Norfolk,1914,02/05/1914
109,1914/22,Phocoena phocoena,Harbour porpoise,52.78691229,1.61455665,Norfolk,1914,07/06/1914
110,1914/23,Phocoena phocoena,harbour porpoise,55.2948,-7.418,Co. Donegal,1914,11/06/1914
111,1914/24,Lagenorhynchus albirostris,White-beaked dolphin,54.61628407,-1.047550172,Yorkshire,1914,11/06/1914
113,1914/009,Unknown,Unknown,53.272,-6.094,Rockall,1914,11/06/1914
114,1914/24A,Unknown odontocete,Unknown odontocete,50.58599838,-2.416753212,Dorset,1914,13/06/1914
115,1914/25,Phocoena phocoena,Harbour porpoise,51.3060052,1.379176385,Kent,1914,14/06/1914
116,1914/26,Phocoena phocoena,Harbour porpoise,51.22156347,1.405933318,Kent,1914,15/06/1914
117,1914/27,Unknown odontocete,Unknown odontocete,52.82606959,1.539102051,Norfolk,1914,16/06/1914
118,1914/28,Unknown odontocete,Unknown odontocete,50.71349453,-1.879593308,Hampshire,1914,20/06/1914
119,1914/29,Lagenorhynchus albirostris,White-beaked dolphin,57.41178866,-1.835190794,"Aberdeen, Scotland",1914,22/06/1914
120,1914/30,Phocoena phocoena,Harbour porpoise,53.14503612,0.355191236,Lincolnshire,1914,03/07/1914
121,1914/31,Phocoena phocoena,Harbour porpoise,53.14503612,0.355191236,Lincolnshire,1914,11/07/1914
122,1914/32,Phocoena phocoena,Harbour porpoise,52.78036033,1.622914114,Norfolk,1914,12/07/1914
123,1914/33,Lagenorhynchus albirostris,White-beaked dolphin,58.47607032,-3.109485418,"Caithness, Scotland",1914,13/07/1914
124,1914/34,Tursiops truncatus,Bottlenose dolphin,50.7863512,-0.621232633,Sussex,1914,17/07/1914
125,1914/37,Unknown odontocete,Unknown odontocete,55.1159815,-1.493551193,Northumberland,1914,22/07/1914
126,1914/35,Phocoena phocoena,Harbour porpoise,53.3457,-6.2292,Co. Dublin,1914,24/07/1914
127,1914/36,Unknown odontocete,Unknown odontocete,53.30812209,0.292099847,Lincolnshire,1914,24/07/1914
129,1914/38,Phocoena phocoena,Harbour porpoise,53.08978535,0.329766906,Lincolnshire,1914,25/07/1914
130,1914/39,Tursiops truncatus,Bottlenose dolphin,51.93225498,1.279091882,Essex,1914,26/07/1914
131,1914/011,Delphinus delphis,common dolphin,53.7308,-6.2533,,1914,01/08/1914
132,1914/012,Delphinus delphis,common dolphin,53.7308,-6.2533,,1914,01/08/1914
133,1914/40,Lagenorhynchus albirostris,White-beaked dolphin,55.32922604,-1.558619481,Northumberland.,1914,04/09/1914
134,1914/41,Hyperoodon ampullatus,Bottlenose whale,52.78499156,0.37277381,Norfolk,1914,05/09/1914
135,1914/42,Hyperoodon ampullatus,Bottlenose whale,54.86900904,-3.683096423,"Kirkcudbrightshire, Scotland",1914,15/09/1914
136,1914/43,Mesoplodon bidens,Sowerby's Beaked whale,52.2766,-6.3756,Co. Wexford,1914,21/09/1914
137,1914/44,Balaenoptera borealis,Sei whale,58.60833078,-3.671429589,"Caithness, Scotland",1914,21/09/1914
139,1914/45,Balaenoptera physalus,Fin whale,51.36929215,1.273171762,Kent,1914,18/10/1914
140,1914/46,Phocoena phocoena,Harbour porpoise,50.91203364,0.98055249,Kent,1914,19/10/1914
141,1914/47,Unknown odontocete,Unknown odontocete,52.64631563,1.739004265,Norfolk,1914,30/10/1914
142,1914/48,Unknown odontocete,Unknown odontocete,52.82606959,1.539102051,Norfolk,1914,31/10/1914
143,1914/49,Balaenoptera physalus,Fin whale,58.64474835,-3.025227303,"Caithness, Scotland",1914,17/11/1914
144,1914/50,Hyperoodon ampullatus,Bottlenose whale,51.18185213,-3.397975725,Somerset,1914,23/11/1914
145,1914/51,Phocoena phocoena,Harbour porpoise,50.91583554,0.901103826,Kent,1914,25/11/1914
146,1914/52,Delphinus delphis,Common dolphin,56.79334001,-2.333998392,"Kincardineshire, Scotland",1914,04/12/1914
147,1914/53,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,Sussex,1914,14/12/1914
148,1915/1,Tursiops truncatus,Bottlenose dolphin,49.89435271,-6.350646935,Cornwall,1915,27/02/1915
149,1915/2,Ziphius cavirostris,Cuvier's Beaked whale,58.59853718,-3.5195089,"Caithness, Scotland",1915,14/03/1915
150,1915/4,Globicephala melas,Long-finned pilot whale,51.6157,-9.5413,Co. Cork,1915,16/03/1915
152,1915/3,Unknown odontocete,Unknown odontocete,53.14503612,0.355191236,Lincolnshire,1915,30/03/1915
153,1915/5,Unknown odontocete,Unknown odontocete,53.30812209,0.292099847,Lincolnshire,1915,24/04/1915
154,1915/6,Phocoena phocoena,Harbour porpoise,53.09175688,0.320911026,Lincolnshire,1915,03/05/1915
155,1915/7,Balaenoptera physalus,Fin whale,55.34910612,-1.589941574,Northumberland,1915,12/05/1915
156,1915/8,Phocoena phocoena,Harbour porpoise,53.99541628,-0.204344963,Yorkshire,1915,23/05/1915
157,1915/9,Phocoena phocoena,Harbour porpoise,52.82606959,1.539102051,Norfolk,1915,19/06/1915
158,1915/10,Phocoena phocoena,Harbour porpoise,51.54876859,0.841665084,Essex,1915,27/06/1915
159,1915/11,Phocoena phocoena,Harbour porpoise,56.55524013,-2.579197733,"Angus, Scotland",1915,07/07/1915
160,1915/13,Ziphius cavirostris,Cuvier's Beaked whale,52.1937,-6.8348,Co. Wexford,1915,18/07/1915
162,1915/14,Lagenorhynchus albirostris,White-beaked dolphin,54.57274628,-0.895402129,Yorkshire,1915,22/07/1915
163,1915/15,Balaenoptera acutorostrata,Minke whale,51.57081183,-4.285902338,"Glamorgan, Wales",1915,04/08/1915
164,1915/16,Phocoena phocoena,Harbour porpoise,54.49259357,-0.618079573,Yorkshire,1915,05/08/1915
165,1915/17,Mesoplodon bidens,Sowerby's Beaked whale,57.48919851,-4.230700216,"Inverness-shire, Scotland",1915,13/08/1915
166,1915/18,Delphinus delphis,Common dolphin,49.96687316,-6.312546229,Cornwall,1915,13/09/1915
167,1915/18,Delphinus delphis,Common dolphin,49.96687316,-6.312546229,Cornwall,1915,13/09/1915
168,1915/18,Delphinus delphis,Common dolphin,49.96687316,-6.312546229,Cornwall,1915,13/09/1915
169,1915/18,Delphinus delphis,Common dolphin,49.96687316,-6.312546229,Cornwall,1915,13/09/1915
170,1915/18,Delphinus delphis,Common dolphin,49.96687316,-6.312546229,Cornwall,1915,13/09/1915
171,1915/23,Phocoena phocoena,Harbour porpoise,51.40918226,0.735191481,Kent,1915,17/09/1915
172,1915/24,Unknown odontocete,Unknown odontocete,51.95978874,1.355362459,Suffolk,1915,22/09/1915
173,1915/25,Balaenoptera acutorostrata,Minke whale,53.99541628,-0.204344963,Yorkshire,1915,21/10/1915
174,1915/26,Delphinus delphis,Common dolphin,50.78556571,-0.630903629,Sussex,1915,26/10/1915
175,1915/27,Unknown odontocete,Unknown odontocete,51.6434,-8.5394,Co. Cork,1915,11/12/1915
176,1915/28,Delphinus delphis,Common dolphin,55.1909,-7.9787,Co. Donegal,1915,22/12/1915
178,1915/004,Unknown,Unknown,51.7,-8.5167,Co. Cork,1915,24/12/1915
179,1916/1,Ziphius cavirostris,Cuvier's Beaked whale,54.5856,-8.4291,Co. Donegal,1916,22/01/1916
180,1916/2,Lagenorhynchus albirostris,White-beaked dolphin,53.19988763,0.355203519,Lincolnshire,1916,04/02/1916
181,1916/3,Balaenoptera physalus,Fin whale,51.1310378,-4.236951266,Devon,1916,10/02/1916
182,1916/4,Phocoena phocoena,Harbour porpoise,56.73146482,-2.286047227,"Angus, Scotland",1916,10/03/1916
183,1916/5,Orcinus orca,Killer whale,54.86824121,-3.737613736,"Kirkcudbrightshire, Scotland",1916,23/05/1916
184,1916/6,Tursiops truncatus,Bottlenose dolphin,52.85714589,-4.124150858,"Merioneth, Wales",1916,26/05/1916
185,1916/7,Balaenoptera acutorostrata,Minke whale,50.34783678,-5.155961868,Cornwall,1916,05/06/1916
186,1916/8,Ziphius cavirostris,Cuvier's Beaked whale,50.4434525,-5.045387207,Cornwall,1916,07/06/1916
187,1916/9,Lagenorhynchus acutus,White-sided dolphin,54.276,-9.0601,Co. Sligo,1916,09/06/1916
189,1916/10,Tursiops truncatus,Bottlenose dolphin,50.63108829,-1.403966883,Isle of Wight,1916,22/06/1916
190,1916/11,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,Sussex,1916,07/07/1916
191,1916/12,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,Sussex,1916,07/07/1916
192,1916/13,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,Sussex,1916,08/07/1916
193,1916/14,Phocoena phocoena,Harbour porpoise,52.1823,-6.8288,Co. Wexford,1916,13/07/1916
195,1916/15,Unknown odontocete,Unknown odontocete,53.90930466,-0.157794745,Yorkshire,1916,25/07/1916
196,1916/16,Hyperoodon ampullatus,Bottlenose whale,56.49887236,-2.706679744,"Angus, Scotland",1916,07/08/1916
197,1916/17,Tursiops truncatus,Bottlenose dolphin,53.24363791,-4.586964231,"Anglesey, Gwynedd, Wales",1916,16/08/1916
198,1916/18,Phocoena phocoena,Harbour porpoise,54.57274628,-0.895402129,Yorkshire,1916,24/08/1916
199,1916/19,Balaenoptera acutorostrata,Minke whale,56.06028208,-2.722728493,"Berwick, Scotland",1916,26/08/1916
200,1916/20,Physeter macrocephalus,Sperm whale,53.3986,-9.9196,Co. Galway,1916,04/09/1916
202,1916/21,Mesoplodon bidens,Sowerby's Beaked whale,53.20808992,0.349662326,Lincolnshire,1916,05/09/1916
203,1916/21a,Unknown,Unknown,53.146,0.354,Lincolnshire,1916,05/09/1916
204,1916/22,Hyperoodon ampullatus,Bottlenose whale,57.48869265,-7.049177082,"Western Isles, Scotland",1916,03/10/1916
205,1916/27,Balaenoptera acutorostrata,Minke whale,55.2445,-7.5208,Co. Donegal,1916,09/10/1916
207,1916/24,Unknown,Unknown,50.91138997,0.934977418,Kent,1916,13/10/1916
208,1916/25,Delphinus delphis,Common dolphin,50.59912401,-2.508722056,Dorset,1916,15/10/1916
209,1916/26,Balaenoptera acutorostrata,Minke whale,58.59137055,-3.071840318,"Caithness, Scotland",1916,18/10/1916
210,1916/28,Unknown,Unknown,54.49549952,-0.636512534,Yorkshire,1916,08/12/1916
211,1916/29,Unknown,Unknown,53.4906,-10.0289,Co. Galway,1916,28/12/1916
213,1917/1,Phocoena phocoena,Harbour porpoise,55.1902,-7.9192,Co. Donegal,1917,20/03/1917
215,1917/2,Lagenorhynchus albirostris,White-beaked dolphin,55.1823,-7.8915,Co. Donegal,1917,23/03/1917
217,1917/3,Unknown,Unknown,53.5985,-9.9512,Co. Galway,1917,26/03/1917
219,1917/4,Physeter macrocephalus,Sperm whale,58.27694943,-3.357343134,"Caithness, Scotland",1917,23/05/1917
220,1917/5,Lagenorhynchus acutus,White-sided dolphin,53.12272752,0.346496866,Lincolnshire,1917,28/05/1917
221,1917/6,Unknown,Unknown,50.78556571,-0.630903629,Sussex,1917,02/06/1917
222,1917/7,Mesoplodon mirus,True's Beaked whale,52.9357,-9.3944,Co. Clare,1917,09/06/1917
224,1917/8,Unknown,Unknown,50.72345213,-0.788576019,Sussex,1917,14/06/1917
225,1917/9,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,Sussex,1917,15/06/1917
226,1917/10,Tursiops truncatus,Bottlenose dolphin,50.73848514,-0.764092942,Sussex,1917,26/06/1917
227,1917/10,Tursiops truncatus,Bottlenose dolphin,50.73848514,-0.764092942,Sussex,1917,26/06/1917
228,1917/12,Tursiops truncatus,Bottlenose dolphin,50.69648818,-1.086648668,Isle of Wight,1917,30/06/1917
229,1917/13,Phocoena phocoena,Harbour porpoise,53.14503612,0.355191236,Lincolnshire,1917,07/07/1917
230,1917/14,Phocoena phocoena,Harbour porpoise,53.34364192,0.268462387,Lincolnshire,1917,09/07/1917
231,1917/15,Hyperoodon ampullatus,Bottlenose whale,58.60896274,-3.549227637,"Caithness, Scotland",1917,26/07/1917
232,1917/16,Phocoena phocoena,Harbour porpoise,50.91354286,0.92088301,Kent,1917,28/07/1917
233,1917/17,Balaenoptera acutorostrata,Minke whale,55.93969745,-2.349030661,"Berwickshire, Scotland",1917,01/08/1917
234,1917/18,Unknown mysticete,Unknown balaenopterid,56.00204462,-2.508353571,"E.Lothian, Scotland",1917,02/08/1917
235,1917/20,Tursiops truncatus,Bottlenose dolphin,53.9834409,-3.064542598,Lancashire,1917,08/08/1917
236,1917/19,Delphinus delphis,Common dolphin,50.55800811,-2.446156052,Dorset,1917,11/08/1917
237,1917/21,Delphinus delphis,Common dolphin,50.59912401,-2.508722056,Dorset,1917,16/08/1917
238,1917/22,Delphinus delphis,Common dolphin,52.8608457,-4.118388682,"Merioneth, Wales",1917,23/08/1917
239,1917/23,Unknown odontocete,Unknown odontocete,51.99575805,1.387199049,Suffolk,1917,05/09/1917
240,1917/25,Hyperoodon ampullatus,Bottlenose whale,51.5156,-9.5429,Co. Cork,1917,20/09/1917
242,1917/24,Balaenoptera acutorostrata,Minke whale,51.526,-9.5332,Co. Cork,1917,22/09/1917
244,1917/26,Unknown,Unknown,55.2866,-7.4815,Co. Donegal,1917,04/10/1917
245,1917/27,Balaenoptera physalus,Fin whale,49.89351553,-6.37286095,Cornwall,1917,13/10/1917
246,1917/28,Unknown odontocete,Unknown odontocete,50.54642606,-2.416404299,Dorset,1917,24/10/1917
247,1917/007,Unknown,Unknown,55.28,-7.52,Co. Donegal,1917,26/10/1917
248,1917/29,Hyperoodon ampullatus,Bottlenose whale,50.61375782,-2.449510306,Dorset,1917,27/10/1917
249,1917/30,Lagenorhynchus albirostris,White-beaked dolphin,53.56602502,0.204831211,Yorkshire,1917,02/11/1917
250,1918/1,Globicephala melas,Long-finned pilot whale,58.6456464,-3.025253631,"Caithness, Scotland",1918,25/01/1918
251,1918/2,Lagenorhynchus albirostris,White-beaked dolphin,52.15120734,1.60519521,Suffolk,1918,02/02/1918
252,1918/3,Lagenorhynchus albirostris,White-beaked dolphin,52.02984302,1.452487734,Suffolk,1918,03/02/1918
253,1918/4,Lagenorhynchus albirostris,White-beaked dolphin,52.03680959,1.460318183,Suffolk,1918,03/02/1918
254,1918/5,Delphinus delphis,Common dolphin,51.4971,-9.2912,Co. Cork,1918,05/02/1918
256,1918/6,Lagenorhynchus albirostris,White-beaked dolphin,51.22043256,1.44453004,Kent,1918,10/02/1918
257,1918/7,Delphinus delphis,Common dolphin,52.24666485,-4.263351983,"Dyfed, Wales",1918,01/03/1918
258,1918/9,Orcinus orca,Killer whale,54.98818262,-7.620351091,Co. Donegal,1918,03/03/1918
260,1918/8,Delphinus delphis,Common dolphin,52.42894313,-4.082901563,"Cardigan, Wales",1918,04/03/1918
261,1918/10,Orcinus orca,Killer whale,50.80117032,-0.50980823,Sussex,1918,03/04/1918
262,1918/11,Balaenoptera physalus,Fin whale,52.00607755,1.434622636,Suffolk,1918,10/04/1918
263,1918/12,Orcinus orca,Killer whale,50.91138997,0.934977418,Kent,1918,15/04/1918
264,1918/13,Tursiops truncatus,Bottlenose dolphin,51.48258006,-0.147194062,London,1918,08/05/1918
265,1918/13A,Balaenoptera acutorostrata,Minke whale,50.32827987,-4.641694893,Cornwall,1918,21/06/1918
266,1918/14,Phocoena phocoena,Harbour porpoise,53.34364192,0.268462387,Lincolnshire,1918,03/07/1918
267,1918/15,Balaenoptera physalus,Fin whale,56.44766518,-2.374439336,"Angus, Scotland",1918,03/07/1918
268,1918/16,Balaenoptera acutorostrata,Minke whale,56.92640976,-7.534046403,"Inverness, Scotland",1918,26/07/1918
269,1918/003,Phocoena phocoena,harbour porpoise,52.23,-10.17,Co. Kerry,1918,28/07/1918
270,1918/17,Balaenoptera acutorostrata,Minke whale,56.47684421,-2.185089849,"Angus, Scotland",1918,03/08/1918
271,1918/18,Balaenoptera acutorostrata,Minke whale,57.01919845,-2.156479918,"Kincardine, Scotland",1918,05/08/1918
272,1918/19,Tursiops truncatus,Bottlenose dolphin,52.3643,-9.8321,Co. Kerry,1918,07/08/1918
273,1918/20,Tursiops truncatus,Bottlenose dolphin,50.52648414,-2.457710709,Dorset,1918,07/08/1918
274,1918/21,Delphinus delphis,Common dolphin,53.4147,-10.1477,Co. Galway,1918,13/08/1918
276,1918/22,Unknown,Unknown,53.2972,-9.8448,Co. Galway,1918,15/08/1918
278,1918/23,Tursiops truncatus,Bottlenose dolphin,54.74122945,-3.472713353,Cumberland,1918,17/08/1918
279,1918/24,Balaenoptera acutorostrata,Minke whale,57.34539911,-1.93353066,"Aberdeen, Scotland",1918,19/08/1918
280,1918/25,Tursiops truncatus,Bottlenose dolphin,53.2269,-9.4983,Co. Galway,1918,20/08/1918
281,1918/25a,Tursiops truncatus,Bottlenose dolphin,53.42397754,-3.098677344,Cheshire,1918,20/08/1918
282,1918/26,Lagenorhynchus acutus,White-sided dolphin,60.13236752,-1.288910582,"Shetland Islands, Scotland",1918,25/08/1918
283,1918/27,Tursiops truncatus,Bottlenose dolphin,52.3631,-9.8361,Co. Kerry,1918,26/08/1918
284,1918/28,Globicephala melas,Long-finned pilot whale,58.81395859,-3.194715159,"Orkney Islands, Scotland",1918,27/08/1918
285,1918/28,Globicephala melas,Long-finned pilot whale,58.81395859,-3.194715159,"Orkney Islands, Scotland",1918,27/08/1918
286,1918/30,Hyperoodon ampullatus,Bottlenose whale,51.67860076,-4.246479947,"Carmarthenshire, Wales",1918,04/09/1918
