"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"1","1913/3","Lagenorhynchus acutus","White-sided dolphin",60.44977781,-1.605549405,"Fair Isle, Shetland Isles",1913,"06/03/1913"
"2","1913/6","Balaenoptera physalus","Fin whale",58.67203558,-3.374386965,"Caithness, Scotland",1913,"08/07/1913"
"3","1913/20","Balaenoptera acutorostrata","Minke whale",57.34539911,-1.93353066,"Aberdeen, Scotland",1913,"24/08/1913"
"4","1913/22","Phocoena phocoena","Harbour porpoise",60.44977781,-1.605549405,"Shetland Isles, Scotland",1913,"28/08/1913"
"5","1913/35","Balaenoptera acutorostrata","Minke whale",56.55343565,-2.580797076,"Angus, Scotland",1913,"26/09/1913"
"6","1913/55","Balaenoptera acutorostrata","Minke whale",57.66819516,-7.344552614,"Inverness, Scotland",1913,"10/10/1913"
"7","1913/61","Lagenorhynchus albirostris","White-beaked dolphin",55.86063208,-6.32357187,"Argyll, Scotland",1913,"15/10/1913"
"8","1913/65","Balaenoptera acutorostrata","Minke whale",56.26033202,-2.61832577,"Fife, Scotland",1913,"31/10/1913"
"9","1913/76","Physeter macrocephalus","Sperm whale",57.58633013,-4.067650645,"Inverness, Scotland",1913,"18/12/1913"
"10","1914/12","Globicephala melas","Long-finned pilot whale",55.53887774,-1.6386808,"Northumberland",1914,"03/03/1914"
"11","1914/17A","Delphinus delphis","Common dolphin",57.47465806,-4.289866843,"Inverness, Scotland",1914,"12/04/1914"
"12","1914/20A","Hyperoodon ampullatus","Bottlenose whale",57.59847053,-3.982980949,"Nairn, Scotland",1914,"01/05/1914"
"13","1914/29","Lagenorhynchus albirostris","White-beaked dolphin",57.41178866,-1.835190794,"Aberdeen, Scotland",1914,"22/06/1914"
"14","1914/33","Lagenorhynchus albirostris","White-beaked dolphin",58.47607032,-3.109485418,"Caithness, Scotland",1914,"13/07/1914"
"15","1914/44","Balaenoptera borealis","Sei whale",58.60833078,-3.671429589,"Caithness, Scotland",1914,"21/09/1914"
"16","1914/49","Balaenoptera physalus","Fin whale",58.64474835,-3.025227303,"Caithness, Scotland",1914,"17/11/1914"
"17","1914/52","Delphinus delphis","Common dolphin",56.79334001,-2.333998392,"Kincardineshire, Scotland",1914,"04/12/1914"
"18","1915/2","Ziphius cavirostris","Cuvier's Beaked whale",58.59853718,-3.5195089,"Caithness, Scotland",1915,"14/03/1915"
"19","1915/11","Phocoena phocoena","Harbour porpoise",56.55524013,-2.579197733,"Angus, Scotland",1915,"07/07/1915"
"20","1915/17","Mesoplodon bidens","Sowerby's Beaked whale",57.48919851,-4.230700216,"Inverness-shire, Scotland",1915,"13/08/1915"
"21","1916/-","Balaenoptera musculus","Blue whale",56.10715623,-6.191858507,"Argyllshire, Scotland",1916,NA
"22","1916/4","Phocoena phocoena","Harbour porpoise",56.73146482,-2.286047227,"Angus, Scotland",1916,"10/03/1916"
"23","1916/16","Hyperoodon ampullatus","Bottlenose whale",56.49887236,-2.706679744,"Angus, Scotland",1916,"07/08/1916"
"24","1916/19","Balaenoptera acutorostrata","Minke whale",56.06028208,-2.722728493,"Berwick, Scotland",1916,"26/08/1916"
"25","1916/22","Hyperoodon ampullatus","Bottlenose whale",57.48869265,-7.049177082,"Western Isles, Scotland",1916,"03/10/1916"
"26","1916/26","Balaenoptera acutorostrata","Minke whale",58.59137055,-3.071840318,"Caithness, Scotland",1916,"18/10/1916"
"27","1917/4","Physeter macrocephalus","Sperm whale",58.27694943,-3.357343134,"Caithness, Scotland",1917,"23/05/1917"
"28","1917/15","Hyperoodon ampullatus","Bottlenose whale",58.60896274,-3.549227637,"Caithness, Scotland",1917,"26/07/1917"
"29","1917/17","Balaenoptera acutorostrata","Minke whale",55.93969745,-2.349030661,"Berwickshire, Scotland",1917,"01/08/1917"
"30","1918/1","Globicephala melas","Long-finned pilot whale",58.6456464,-3.025253631,"Caithness, Scotland",1918,"25/01/1918"
"31","1918/9a","Tursiops truncatus","Bottlenose dolphin",58.98660078,-2.957058106,"Orkney Islands, Scotland",1918,NA
"32","1918/15","Balaenoptera physalus","Fin whale",56.44766518,-2.374439336,"Angus, Scotland",1918,"03/07/1918"
"33","1918/16","Balaenoptera acutorostrata","Minke whale",56.92640976,-7.534046403,"Inverness, Scotland",1918,"26/07/1918"
"34","1918/17","Balaenoptera acutorostrata","Minke whale",56.47684421,-2.185089849,"Angus, Scotland",1918,"03/08/1918"
"35","1918/18","Balaenoptera acutorostrata","Minke whale",57.01919845,-2.156479918,"Kincardine, Scotland",1918,"05/08/1918"
"36","1918/24","Balaenoptera acutorostrata","Minke whale",57.34539911,-1.93353066,"Aberdeen, Scotland",1918,"19/08/1918"
"37","1918/26","Lagenorhynchus acutus","White-sided dolphin",60.13236752,-1.288910582,"Shetland Islands, Scotland",1918,"25/08/1918"
"38","1918/28","Globicephala melas","Long-finned pilot whale",58.81395859,-3.194715159,"Orkney Islands, Scotland",1918,"27/08/1918"
"40","1919/2","Balaenoptera acutorostrata","Minke whale",57.110921,-2.059444056,"Kincardine, Scotland",1919,"14/01/1919"
"41","1919/8","Lagenorhynchus acutus","White-sided dolphin",60.13682801,-1.283412773,"Shetland Islands, Scotland",1919,"22/07/1919"
"43","1919/13","Grampus griseus","Risso's dolphin",56.1048606,-3.809004151,"Stirling, Scotland",1919,"25/08/1919"
"44","1920/8","Globicephala melas","Long-finned pilot whale",57.24838509,-2.038119406,"Aberdeenshire, Scotland",1920,"14/04/1920"
"45","1920/13","Ziphius cavirostris","Cuvier's Beaked whale",58.31677418,-6.737779263,"Ross & Cromarty, Scotland",1920,"28/06/1920"
"46","1920/15","Lagenorhynchus albirostris","White-beaked dolphin",58.21746535,-6.317101926,"Ross & Cromarty, Scotland",1920,"10/07/1920"
"47","1920/16","Balaenoptera musculus","Blue whale",56.91870139,-6.157575498,"Inverness-shire, Scotland",1920,"19/07/1920"
"48","1920/19","Balaenoptera physalus","Fin whale",57.24597384,-7.4308944,"Inverness-shire, Scotland",1920,"15/08/1920"
"49","1920/20","Balaenoptera musculus","Blue whale",58.34373747,-6.640451552,"Ross & Cromarty, Scotland",1920,"28/08/1920"
"50","1920/22","Ziphius cavirostris","Cuvier's Beaked whale",58.91993651,-2.708587615,"Orkney Islands, Scotland",1920,"02/10/1920"
"51","1921/2","Balaenoptera physalus","Fin whale",57.68837069,-7.206371801,"Inverness-shire, Scotland",1921,"16/02/1921"
"52","1921/15","Lagenorhynchus albirostris","White-beaked dolphin",57.15223894,-2.076040949,"Aberdeenshire, Scotland",1921,"23/08/1921"
"53","1921/22","Delphinus delphis","Common dolphin",58.78792743,-2.979268273,"Orkney Islands, Scotland",1921,"22/12/1921"
"54","1922/3","Delphinus delphis","Common dolphin",58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,"13/02/1922"
"55","1922/4","Delphinus delphis","Common dolphin",58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,"13/02/1922"
"56","1922/5","Delphinus delphis","Common dolphin",58.95760967,-3.295314002,"Orkney Islands, Scotland",1922,"13/02/1922"
"57","1922/10","Lagenorhynchus albirostris","White-beaked dolphin",56.55522493,-2.582451463,"Angus, Scotland",1922,"03/07/1922"
"58","1922/12","Lagenorhynchus albirostris","White-beaked dolphin",56.49887236,-2.706679744,"Angus, Scotland",1922,"31/08/1922"
"59","1922/22","Balaenoptera acutorostrata","Minke whale",59.08092965,-2.823577816,"Orkney Islands, Scotland",1922,"30/10/1922"
"60","1922/23","Hyperoodon ampullatus","Bottlenose whale",57.69328626,-2.926067819,"Banffshire, Scotland",1922,"04/12/1922"
"61","1923/-","Mesoplodon bidens","Sowerby's Beaked whale",60.62722049,-1.145527231,"Shetland Islands, Scotland",1923,NA
"62","1923/1","Lagenorhynchus albirostris","White-beaked dolphin",56.10066267,-3.788706907,"Stirling, Scotland",1923,"04/02/1923"
"63","1923/5","Balaenoptera physalus","Fin whale",59.12983872,-3.127933715,"Orkney Islands, Scotland",1923,"25/06/1923"
"64","1923/8","Balaenoptera physalus","Fin whale",58.44923419,-6.378107658,"Ross & Cromarty, Scotland",1923,"20/08/1923"
"65","1923/15","Balaenoptera musculus","Blue whale",58.45768764,-3.052344107,"Caithness, Scotland",1923,"15/10/1923"
"66","1923/17","Hyperoodon ampullatus","Bottlenose whale",55.97178597,-4.697176317,"Dunbartonshire, Scotland",1923,"21/11/1923"
"67","1924/2","Globicephala melas","Long-finned pilot whale",55.77664721,-1.993622545,"E.Lothian, Scotland",1924,"02/02/1924"
"68","1924/5","Lagenorhynchus albirostris","White-beaked dolphin",56.08484669,-3.155512216,"Fife, Scotland",1924,"26/04/1924"
"69","1924/15A","Lagenorhynchus acutus","White-sided dolphin",60.13326544,-1.288891207,"Shetland Islands, Scotland",1924,"10/07/1924"
"100","1924/30","Lagenorhynchus albirostris","White-beaked dolphin",57.25609775,-7.425744845,"Inverness-shire, Scotland",1924,"14/12/1924"
"101","1925/13","Balaenoptera acutorostrata","Minke whale",56.55436433,-2.574303524,"Angus, Scotland",1925,"27/07/1925"
"102","1925/17","Lagenorhynchus acutus","White-sided dolphin",58.99581769,-3.246267467,"Orkney Islands, Scotland",1925,"05/08/1925"
"103","1925/19","Balaenoptera acutorostrata","Minke whale",57.68690679,-2.65248859,"Banff, Scotland",1925,"13/09/1925"
"104","1925/20","Hyperoodon ampullatus","Bottlenose whale",58.4018,-6.4923,"Ross & Cromarty, Scotland",1925,"26/09/1925"
"105","1926/5","Delphinus delphis","Common dolphin",56.0558,-3.6128,"Fife, Scotland",1926,"03/03/1926"
"106","1926/6","Ziphius cavirostris","Cuvier's Beaked whale",57.3369,-7.3994,"Western Isles, Scotland",1926,"14/03/1926"
"107","1926/7","Balaenoptera acutorostrata","Minke whale",56.4734,-2.7812,"Angus, Scotland",1926,"13/03/1926"
"108","1926/11","Phocoena phocoena","Harbour porpoise",55.9823,-3.2394,"West Lothian, Scotland",1926,"20/03/1926"
"109","1926/17","Lagenorhynchus acutus","White-sided dolphin",60.1373,-1.2804,"Shetland Islands, Scotland",1926,"06/07/1926"
"140","1926/23","Lagenorhynchus albirostris","White-beaked dolphin",56.2773,-2.5898,"Fife, Scotland",1926,"05/08/1926"
"141","1926/35","Balaenoptera acutorostrata","Minke whale",58.2744,-3.3686,"Caithness, Scotland",1926,"17/09/1926"
"142","1926/47","Ziphius cavirostris","Cuvier's Beaked whale",57.3141,-7.4001,"Western Isles, Scotland",1926,"29/12/1926"
"143","1927/3","Ziphius cavirostris","Cuvier's Beaked whale",57.1261,-7.3984,"Western Isles, Scotland",1927,"06/01/1927"
"144","1927/6","Grampus griseus","Risso's dolphin",58.4417,-3.0807,"Caithness, Scotland",1927,"18/03/1927"
"145","1927/17","Lagenorhynchus acutus","White-sided dolphin",58.9567,-3.2953,"Orkney Islands, Scotland",1927,"07/07/1927"
"146","1927/24","Balaenoptera acutorostrata","Minke whale",58.0111,-3.7138,"Sutherland, Scotland",1927,"19/08/1927"
"147","1927/27","Hyperoodon ampullatus","Bottlenose whale",58.0111,-3.7138,"Sutherland, Scotland",1927,"20/09/1927"
"151","1927/28","Orcinus orca","Killer whale",57.18895588,-7.421505682,"Western Isles, Scotland",1927,"23/09/1927"
"152","1927/31","Pseudorca crassidens","False killer whale",57.8773,-4.0146,"Sutherland, Scotland",1927,"19/10/1927"
"302","1927/33","Pseudorca crassidens","False killer whale",57.8673,-3.7742,"Ross, Scotland",1927,"07/11/1927"
"303","1927/38","Pseudorca crassidens","False killer whale",57.6726,-2.3414,"Banff, Scotland",1927,"27/11/1927"
"304","1927/39","Phocoena phocoena","Harbour porpoise",55.7668,-1.9898,"Northumberland",1927,"13/12/1927"
"306","1927/40","Phocoena phocoena","Harbour porpoise",55.7668,-1.9898,"Northumberland",1927,"17/12/1927"
"307","1928/8","Globicephala melas","Long-finned pilot whale",56.0047,-2.5499,"East Lothian, Scotland",1928,"05/03/1928"
"308","1928/12A","Phocoena phocoena","Harbour porpoise",55.9996,-2.8997,"East Lothian, Scotland",1928,"31/03/1928"
"309","1928/16","Balaenoptera acutorostrata","Minke whale",58.2284,-6.1635,"Western Isles, Scotland",1928,"31/05/1928"
"310","1928/47","Phocoena phocoena","Harbour porpoise",55.7582,-1.9891,"Northumberland",1928,"19/10/1928"
"311","1929/2","Phocoena phocoena","Harbour porpoise",55.7669,-1.9897,"Northumberland",1929,"07/01/1929"
"312","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"347","1929/30","Balaenoptera borealis","Sei whale",59.3530977,-2.901218914,"Orkney Islands, Scotland",1929,"03/10/1929"
"348","1929/34","Phocoena phocoena","Harbour porpoise",55.7622,-1.9906,"Northumberland",1929,"20/11/1929"
"349","1929/35","Lagenorhynchus acutus","White-sided dolphin",57.4732,-0.3957,"Aberdeen, Scotland",1929,"03/12/1929"
"350","1930/6","Phocoena phocoena","Harbour porpoise",55.7693,-1.9879,"Northumberland",1930,"26/02/1930"
"351","1930/15","Phocoena phocoena","Harbour porpoise",60.1366,-1.2846,"Shetland Islands, Scotland",1930,"15/05/1930"
"352","1930/27","Ziphius cavirostris","Cuvier's Beaked whale",57.35250662,-7.402535162,"Western Isles, Scotland",1930,"27/12/1930"
"353","1931/9","Tursiops truncatus","Bottlenose dolphin",55.50529361,-5.509557474,"Argyll, Scotland",1931,"07/04/1931"
"354","1931/10","Lagenorhynchus albirostris","White-beaked dolphin",55.7743,-1.9896,"Northumberland",1931,"09/04/1931"
"355","1931/36","Globicephala melas","Long-finned pilot whale",60.6013,-1.0637,"Shetland Islands, Scotland",1931,"31/10/1931"
"356","1932/8","Ziphius cavirostris","Cuvier's Beaked whale",57.6154,-7.3392,"Inverness, Scotland",1932,"03/02/1932"
"357","1932/13","Orcinus orca","Killer whale",56.10341765,-3.797036202,"Clackmannanshire, Scotland",1932,"21/03/1932"
"358","1932/19","Delphinus delphis","Common dolphin",57.4183,-7.3558,"Western Isles, Scotland",1932,"04/05/1932"
"359","1932/28","Mesoplodon bidens","Sowerby's Beaked whale",57.4977,-4.2051,"Inverness-shire, Scotland",1932,"29/06/1932"
"360","1932/31","Balaenoptera acutorostrata","Minke whale",57.5669,-1.8196,"Aberdeen, Scotland",1932,"09/08/1932"
"361","1932/33","Balaenoptera acutorostrata","Minke whale",56.3727,-2.8409,"Fife, Scotland",1932,"07/08/1932"
"362","1932/39","Ziphius cavirostris","Cuvier's Beaked whale",60.3039,-1.6576,"Shetland Islands, Scotland",1932,"23/08/1932"
"363","1932/43","Hyperoodon ampullatus","Bottlenose whale",55.9625,-2.9833,"E.Lothian, Scotland",1932,"17/08/1932"
"364","1932/60","Delphinapterus leucas","Beluga whale",56.11513002,-3.926274365,"Central, Scotland",1932,"13/10/1932"
"365","1932/63","Orcinus orca","Killer whale",59.52482757,-1.609332636,"Shetland Islands, Scotland",1932,"14/12/1932"
"366","1933/1A","Phocoena phocoena","Harbour porpoise",56.1077,-3.7955,"Clackmannanshire, Scotland",1933,"14/01/1933"
"367","1933/2","Lagenorhynchus acutus","White-sided dolphin",60.269,-1.2027,"Shetland Islands, Scotland",1933,"20/02/1933"
"368","1933/3","Lagenorhynchus albirostris","White-beaked dolphin",56.5548,-2.5773,"Angus, Scotland",1933,"05/03/1933"
"369","1933/4","Ziphius cavirostris","Cuvier's Beaked whale",57.7672,-5.6074,"Ross & Cromarty, Scotland",1933,"04/03/1933"
"370","1933/9","Lagenorhynchus albirostris","White-beaked dolphin",56.1086,-3.7962,"Clackmannanshire, Scotland",1933,"13/04/1933"
"371","1933/20","Phocoena phocoena","Harbour porpoise",55.5842,-1.6523,"Northumberland",1933,"02/07/1933"
"372","1933/21","Mesoplodon bidens","Sowerby's Beaked whale",59.1256,-3.32,"Orkney Islands, Scotland",1933,"17/07/1933"
"373","1933/26","Balaenoptera acutorostrata","Minke whale",56.9691,-2.199,"Kincardine, Scotland",1933,"09/09/1933"
"374","1933/29","Globicephala melas","Long-finned pilot whale",57.6635,-7.4207,"Inverness, Scotland",1933,"06/08/1933"
"375","1933/33","Lagenorhynchus albirostris","White-beaked dolphin",55.6769,-1.7802,"Northumberland",1933,"25/09/1933"
"376","1933/34","Phocoena phocoena","Harbour porpoise",55.7744,-1.9898,"Northumberland",1933,"27/09/1933"
"377","1934/6","Ziphius cavirostris","Cuvier's Beaked whale",55.7791,-6.4583,"Argyllshire, Scotland",1934,"30/01/1934"
"378","1934/11","Grampus griseus","Risso's dolphin",58.987,-2.9563,"Orkney Islands, Scotland",1934,NA
"380","1934/15","Hyperoodon ampullatus","Bottlenose whale",58.567486,-4.000397,"Sutherland, Scotland",1934,"01/03/1934"
"381","1934/16","Ziphius cavirostris","Cuvier's Beaked whale",57.1221,-7.3927,"Inverness-shire, Scotland",1934,"06/03/1934"
"382","1934/39","Lagenorhynchus albirostris","White-beaked dolphin",57.6121,-1.8226,"Aberdeenshire, Scotland",1934,"29/07/1934"
"383","1935/2","Ziphius cavirostris","Cuvier's Beaked whale",55.8112,-6.4595,"Argyll, Scotland",1935,"27/01/1935"
"384","1935/9","Delphinus delphis","Common dolphin",58.9675,-3.2911,"Orkney Islands, Scotland",1935,"23/02/1935"
"385","1935/19","Balaenoptera acutorostrata","Minke whale",55.6682,-6.021,"Argyllshire, Scotland",1935,"01/07/1935"
"386","1935/22","Lagenorhynchus albirostris","White-beaked dolphin",56.5554,-2.5752,"Angus, Scotland",1935,"18/07/1935"
"387","1935/30A","Grampus griseus","Risso's dolphin",57.6867,-2.6882,"Banffshire, Scotland",1935,"06/08/1935"
"388","1935/31","Balaenoptera acutorostrata","Minke whale",57.6111,-1.8212,"Aberdeenshire, Scotland",1935,"13/08/1935"
"389","1935/35","Lagenorhynchus albirostris","White-beaked dolphin",57.491,-1.7831,"Aberdeenshire, Scotland",1935,"16/09/1935"
"390","1935/40","Balaenoptera acutorostrata","Minke whale",60.7574,-0.8582,"Shetland Islands, Scotland",1935,"01/10/1935"
"391","1935/42","Globicephala melas","Long-finned pilot whale",57.6629,-3.5984,"Moray, Scotland",1935,"01/10/1935"
"393","1935/55","Pseudorca crassidens","False killer whale",56.4974,-2.7052,"Angus, Scotland",1935,"27/11/1935"
"434","1935/56","Pseudorca crassidens","False killer whale",56.0043,-2.5506,"E.Lothian, Scotland",1935,"28/11/1935"
"436","1935/56A","Pseudorca crassidens","False killer whale",56.7023,-2.4567,"Angus, Scotland",1935,"27/11/1935"
"437","1935/57","Pseudorca crassidens","False killer whale",56.3331,-2.75,"Fife, Scotland",1935,"27/11/1935"
"444","1935/60","Pseudorca crassidens","False killer whale",55.767,-1.9903,"Northumberland",1935,"03/12/1935"
"445","1935/61","Pseudorca crassidens","False killer whale",55.6953,-1.8469,"Northumberland",1935,"05/12/1935"
"446","1935/62","Pseudorca crassidens","False killer whale",55.9955,-3.4209,"West Lothian, Scotland",1935,"10/12/1935"
"447","1935/63","Phocoena phocoena","Harbour porpoise",57.6858,-2.6958,"Banffshire, Scotland",1935,"10/12/1935"
"448","1936/2","Delphinus delphis","Common dolphin",60.1374,-1.28,"Shetland Islands, Scotland",1936,"09/02/1936"
"449","1936/5","Globicephala melas","Long-finned pilot whale",59.2451,-2.5145,"Orkney Islands, Scotland",1936,"02/04/1936"
"450","1936/32","Hyperoodon ampullatus","Bottlenose whale",55.8672,-6.3325,"Argyllshire, Scotland",1936,"17/10/1936"
"451","1936/34","Phocoena phocoena","Harbour porpoise",57.5162,-1.7967,"Aberdeenshire, Scotland",1936,"02/11/1936"
"452","1937/3A","Delphinus delphis","Common dolphin",56.0213,-3.6133,"West Lothian, Scotland",1937,"07/02/1937"
"453","1937/3B","Delphinus delphis","Common dolphin",56.0436,-3.6005,"Fifeshire, Scotland",1937,"07/02/1937"
"458","1937/4","Delphinus delphis","Common dolphin",57.6878,-4.1612,"Ross & Cromarty, Scotland",1937,"08/02/1937"
"464","1937/6","Delphinus delphis","Common dolphin",56.4765,-2.8047,"Angus, Scotland",1937,"17/02/1937"
"465","1937/7","Delphinus delphis","Common dolphin",56.3467,-2.7999,"Fifeshire, Scotland",1937,"19/02/1937"
"466","1937/21","Hyperoodon ampullatus","Bottlenose whale",55.9879,-2.9027,"East Lothian, Scotland",1937,"09/08/1937"
"467","1937/27","Orcinus orca","Killer whale",60.16142458,-1.351347943,"Shetland Islands, Scotland",1937,"16/09/1937"
"468","1938/1","Grampus griseus","Risso's dolphin",58.9588,-3.3331,"Orkney Islands, Scotland",1938,"08/01/1938"
"469","1938/5","Grampus griseus","Risso's dolphin",58.9506,-2.8367,"Orkney Islands, Scotland",1938,"10/03/1938"
"471","1938/9","Balaenoptera acutorostrata","Minke whale",60.1597,-1.05,"Shetland Islands, Scotland",1938,"06/04/1938"
"472","1938/34","Hyperoodon ampullatus","Bottlenose whale",57.7222,-3.3696,"Morayshire, Scotland",1938,"10/09/1938"
"473","1938/47","Physeter macrocephalus","Sperm whale",58.2319,-7.0546,"Inverness-shire, Scotland",1938,"07/12/1938"
"474","1939/10","Balaenoptera acutorostrata","Minke whale",58.4425,-3.0669,"Caithness, Scotland",1939,"06/05/1939"
"475","1939/20A","Phocoena phocoena","Harbour porpoise",56.1877,-2.8216,"Fifeshire, Scotland",1939,"29/07/1939"
"476","1939/32","Balaenoptera acutorostrata","Minke whale",56.4979,-2.7043,"Angus, Scotland",1939,"20/09/1939"
"477","1940/7","Tursiops truncatus","Bottlenose dolphin",56.10767241,-3.801094463,"Clackmannanshire, Scotland",1940,"09/05/1940"
"478","1941/6","Hyperoodon ampullatus","Bottlenose whale",57.1772,-2.0776,"Aberdeenshire, Scotland",1941,"30/03/1941"
"479","1941/8","Orcinus orca","Killer whale",56.46886793,-2.766184619,"Angus, Scotland",1941,"16/04/1941"
"480","1941/9","Balaenoptera acutorostrata","Minke whale",56.5906,-2.5182,"Angus, Scotland",1941,"22/04/1941"
"481","1941/11","Orcinus orca","Killer whale",56.34186721,-2.786288069,"Fife, Scotland",1941,"16/05/1941"
"482","1941/14","Lagenorhynchus albirostris","White-beaked dolphin",57.6009,-7.1543,"Inverness-shire, Scotland",1941,"15/07/1941"
"483","1941/23","Hyperoodon ampullatus","Bottlenose whale",56.0115,-4.7652,"Dunbartonshire, Scotland",1941,"14/10/1941"
"484","1943/2","Balaenoptera physalus","Fin whale",56.7872,-2.3561,"Kincardine, Scotland",1943,"12/01/1943"
"485","1943/4","Delphinus delphis","Common dolphin",59.1396,-3.3033,"Orkney Islands, Scotland",1943,"15/02/1943"
"486","1943/5","Lagenorhynchus albirostris","White-beaked dolphin",56.0508,-3.2942,"Fifeshire, Scotland",1943,"02/02/1943"
"487","1943/9","Orcinus orca","Killer whale",56.80391315,-2.344573779,"Kincardineshire, Scotland",1943,"03/07/1943"
"488","1943/10","Orcinus orca","Killer whale",57.17847032,-2.079403281,"Aberdeenshire, Scotland",1943,"04/07/1943"
"490","1943/13","Phocoena phocoena","Harbour porpoise",56.3355,-2.7774,"Fifeshire, Scotland",1943,"23/07/1943"
"491","1943/17","Mesoplodon bidens","Sowerby's Beaked whale",58.1142,-3.6527,"Sutherland, Scotland",1943,"02/09/1943"
"492","1943/21","Phocoena phocoena","Harbour porpoise",57.2453,-2.0407,"Aberdeenshire, Scotland",1943,"30/10/1943"
"493","1943/22","Phocoena phocoena","Harbour porpoise",57.2484,-2.037,"Aberdeenshire, Scotland",1943,"03/12/1943"
"494","1944/2","Orcinus orca","Killer whale",60.68003881,-0.901539916,"Shetland Islands, Scotland",1944,"15/02/1944"
"495","1944/6","Phocoena phocoena","Harbour porpoise",57.2727,-2.0188,"Aberdeenshire, Scotland",1944,"18/04/1944"
"496","1944/10","Grampus griseus","Risso's dolphin",57.1334,-2.0581,"Aberdeenshire, Scotland",1944,"21/05/1944"
"497","1944/11","Globicephala melas","Long-finned pilot whale",56.4972,-2.7059,"Angus, Scotland",1944,"29/05/1944"
"498","1944/13","Lagenorhynchus albirostris","White-beaked dolphin",56.3474,-2.8,"Fifeshire, Scotland",1944,"22/06/1944"
"499","1944/14","Phocoena phocoena","Harbour porpoise",56.1841,-2.8137,"Fifeshire, Scotland",1944,"15/07/1944"
"500","1944/16","Phocoena phocoena","Harbour porpoise",57.2745,-2.0177,"Aberdeenshire, Scotland",1944,"12/08/1944"
"501","1944/18","Tursiops truncatus","Bottlenose dolphin",57.03774985,-1.758076697,"Aberdeenshire, Scotland",1944,"15/08/1944"
"502","1945/8","Phocoena phocoena","Harbour porpoise",57.2709,-2.0204,"Aberdeenshire, Scotland",1945,"10/04/1945"
"503","1945/20","Orcinus orca","Killer whale",57.33037715,-7.364497081,"Western Isles, Scotland",1945,"15/10/1945"
"504","1946/3","Hyperoodon ampullatus","Bottlenose whale",60.6889,-0.8331,"Shetland Islands, Scotland",1946,"21/03/1946"
"505","1946/9","Lagenorhynchus acutus","White-sided dolphin",58.9869,-2.9564,"Orkney Islands, Scotland",1946,"18/06/1946"
"506","1946/10","Grampus griseus","Risso's dolphin",58.7883,-2.9213,"Orkney Islands, Scotland",1946,"06/07/1946"
"507","1946/15","Phocoena phocoena","Harbour porpoise",57.2723,-2.0156,"Aberdeenshire, Scotland",1946,"05/09/1946"
"508","1946/19A","Physeter macrocephalus","Sperm whale",60.5845,-1.2079,"Shetland Islands, Scotland",1946,NA
"509","1946/19B","Physeter macrocephalus","Sperm whale",60.4543,-1.1773,"Shetland Islands, Scotland",1946,NA
"510","1946/22","Balaenoptera acutorostrata","Minke whale",57.2755,-2.0182,"Aberdeenshire, Scotland",1946,"20/11/1946"
"511","1947/5","Balaenoptera acutorostrata","Minke whale",57.273,-2.018,"Aberdeenshire, Scotland",1947,"05/04/1947"
"512","1947/10","Grampus griseus","Risso's dolphin",60.4926,-1.6228,"Shetland Islands, Scotland",1947,"26/05/1947"
"513","1948/5","Balaenoptera acutorostrata","Minke whale",57.6858,-2.6956,"Banffshire, Scotland",1948,"31/03/1948"
"514","1948/6","Phocoena phocoena","Harbour porpoise",57.6833,-4.0309,"Ross & Cromarty, Scotland",1948,"05/04/1948"
"515","1948/16","Phocoena phocoena","Harbour porpoise",56.4975,-2.7051,"Angus, Scotland",1948,"27/07/1948"
"516","1948/17","Hyperoodon ampullatus","Bottlenose whale",57.583,-4.0768,"Inverness-shire, Scotland",1948,"01/08/1948"
"518","1948/20","Balaenoptera acutorostrata","Minke whale",60.4767,-1.4843,"Shetland Islands, Scotland",1948,"26/08/1948"
"519","1948/23","Phocoena phocoena","Harbour porpoise",56.2156,-2.7068,"Fifeshire, Scotland",1948,"24/09/1948"
"520","1948/24","Hyperoodon ampullatus","Bottlenose whale",55.9353,-4.6808,"Renfrewshire, Scotland",1948,"04/11/1948"
"521","1948/25","Balaenoptera acutorostrata","Minke whale",57.5103,-1.7716,"Aberdeenshire, Scotland",1948,"04/11/1948"
"522","1949/1","Grampus griseus","Risso's dolphin",58.9618,-2.9784,"Orkney Islands, Scotland",1949,"24/01/1949"
"523","1949/1A","Ziphius cavirostris","Cuvier's Beaked whale",59.5461,-1.6389,"Shetland Islands, Scotland",1949,NA
"524","1949/9","Phocoena phocoena","Harbour porpoise",57.2403,-2.0433,"Aberdeenshire, Scotland",1949,"02/06/1949"
"528","1949/13","Hyperoodon ampullatus","Bottlenose whale",56.0387,-3.7004,"Stirlingshire, Scotland",1949,"11/07/1949"
"529","1949/15","Balaenoptera physalus","Fin whale",60.3766,-1.1317,"Shetland Islands, Scotland",1949,"16/07/1949"
"530","1949/17","Balaenoptera borealis","Sei whale",57.62545436,-1.866039953,"Aberdeenshire, Scotland",1949,"20/07/1949"
"531","1949/19","Lagenorhynchus acutus","White-sided dolphin",56.2778,-2.5861,"Fifeshire, Scotland",1949,"02/08/1949"
