"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"1","1913/1","Ziphius cavirostris","Cuvier's Beaked whale",51.4995,-9.1175,"Cork, EIRE",1913,"13/02/1913"
"2","1913/2","Globicephala melas","Long-finned pilot whale",50.72227152,-1.744973366,"Hampshire",1913,"06/03/1913"
"3","1913/8","Phocoena phocoena","Harbour porpoise",54.62191569,-1.078397772,"Yorkshire",1913,"01/08/1913"
"8","1913/14","Balaenoptera physalus","Fin whale",55.1446,-8.1907,"Donegal, EIRE",1913,"09/08/1913"
"9","1913/15","Phocoena phocoena","Harbour porpoise",54.62191569,-1.078397772,"Yorkshire",1913,"11/08/1913"
"10","1913/16","Phocoena phocoena","Harbour porpoise",54.62191569,-1.078397772,"Yorkshire",1913,"11/08/1913"
"11","1913/19","Grampus griseus","Risso's dolphin",49.20119693,-2.019896829,"Jersey, Channel Isles",1913,"23/08/1913"
"12","1913/34","Delphinus delphis","Common dolphin",51.00373224,0.982865411,"Kent",1913,"22/09/1913"
"13","1913/36","Phocoena phocoena","Harbour porpoise",52.02026838,1.441543036,"Suffolk",1913,"26/09/1913"
"14","1913/37","Phocoena phocoena","Harbour porpoise",52.02026838,1.441543036,"Suffolk",1913,"26/09/1913"
"15","1913/38","Hyperoodon ampullatus","Bottlenose whale",53.14503612,0.355191236,"Lincolnshire",1913,"27/09/1913"
"16","1913/44","Phocoena phocoena","Harbour porpoise",51.38175044,1.310001397,"Kent",1913,"02/10/1913"
"17","1913/50","Delphinus delphis","Common dolphin",53.554,-10.0971,"Galway, EIRE",1913,"05/10/1913"
"18","1913/56","Hyperoodon ampullatus","Bottlenose whale",50.78556571,-0.630903629,"Sussex",1913,"11/10/1913"
"19","1913/67","Grampus griseus","Risso's dolphin",50.26562943,-3.650229459,"Devon",1913,"04/11/1913"
"21","1913/69","Delphinus delphis","Common dolphin",55.1961,-7.8914,"Donegal, EIRE",1913,"21/11/1913"
"22","1913/71","Delphinus delphis","Common dolphin",53.9636,-10.0586,"Mayo, EIRE",1913,"01/12/1913"
"23","1914/1","Phocoena phocoena","Harbour porpoise",51.18548864,1.408996762,"Kent",1914,"13/01/1914"
"24","1914/5","Delphinus delphis","Common dolphin",52.2082,-6.7522,"Wexford, EIRE",1914,"09/02/1914"
"25","1914/6","Phocoena phocoena","Harbour porpoise",50.7794077,0.037108252,"Sussex",1914,"12/02/1914"
"26","1914/8","Delphinus delphis","Common dolphin",52.1808,-6.3539,"Wexford, EIRE",1914,"18/02/1914"
"27","1914/10","Balaenoptera physalus","Fin whale",51.7694,-10.1017,"Kerry, EIRE",1914,"28/02/1914"
"28","1914/13","Hyperoodon ampullatus","Bottlenose whale",55.13580372,-1.505850219,"Northumberland",1914,"11/03/1914"
"29","1914/14","Phocoena phocoena","Harbour porpoise",53.571,-6.0906,"Dublin, EIRE",1914,"27/03/1914"
"30","1914/18","Phocoena phocoena","Harbour porpoise",51.5495619,0.846042838,"Essex",1914,"21/04/1914"
"31","1914/19","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1914,"27/04/1914"
"32","1914/20","Phocoena phocoena","Harbour porpoise",51.39630333,0.932856414,"Kent",1914,"01/05/1914"
"33","1914/21","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1914,"02/05/1914"
"34","1914/22","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1914,"07/06/1914"
"35","1914/24","Lagenorhynchus albirostris","White-beaked dolphin",54.61628407,-1.047550172,"Yorkshire",1914,"11/06/1914"
"36","1914/25","Phocoena phocoena","Harbour porpoise",51.3060052,1.379176385,"Kent",1914,"14/06/1914"
"37","1914/26","Phocoena phocoena","Harbour porpoise",51.22156347,1.405933318,"Kent",1914,"15/06/1914"
"38","1914/30","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1914,"03/07/1914"
"39","1914/30A","Tursiops truncatus","Bottlenose dolphin",50.78125479,0.034350989,"Sussex",1914,NA
"40","1914/31","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1914,"11/07/1914"
"41","1914/32","Phocoena phocoena","Harbour porpoise",52.78036033,1.622914114,"Norfolk",1914,"12/07/1914"
"42","1914/34","Tursiops truncatus","Bottlenose dolphin",50.7863512,-0.621232633,"Sussex",1914,"17/07/1914"
"43","1914/35","Phocoena phocoena","Harbour porpoise",53.3457,-6.2292,"Dublin, EIRE",1914,"24/07/1914"
"44","1914/38","Phocoena phocoena","Harbour porpoise",53.08978535,0.329766906,"Lincolnshire",1914,"25/07/1914"
"45","1914/39","Tursiops truncatus","Bottlenose dolphin",51.93225498,1.279091882,"Essex",1914,"26/07/1914"
"46","1914/40","Lagenorhynchus albirostris","White-beaked dolphin",55.32922604,-1.558619481,"Northumberland.",1914,"04/09/1914"
"47","1914/41","Hyperoodon ampullatus","Bottlenose whale",52.78499156,0.37277381,"Norfolk",1914,"05/09/1914"
"48","1914/42","Hyperoodon ampullatus","Bottlenose whale",54.86900904,-3.683096423,"Kirkcudbrightshire, Scotland",1914,"15/09/1914"
"49","1914/43","Mesoplodon bidens","Sowerby's Beaked whale",52.2766,-6.3756,"Wexford, EIRE",1914,"21/09/1914"
"50","1914/45","Balaenoptera physalus","Fin whale",51.36929215,1.273171762,"Kent",1914,"18/10/1914"
"51","1914/46","Phocoena phocoena","Harbour porpoise",50.91203364,0.98055249,"Kent",1914,"19/10/1914"
"52","1914/50","Hyperoodon ampullatus","Bottlenose whale",51.18185213,-3.397975725,"Somerset",1914,"23/11/1914"
"53","1914/51","Phocoena phocoena","Harbour porpoise",50.91583554,0.901103826,"Kent",1914,"25/11/1914"
"54","1914/53","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1914,"14/12/1914"
"55","1915/1","Tursiops truncatus","Bottlenose dolphin",49.89435271,-6.350646935,"Cornwall",1915,"27/02/1915"
"56","1915/4","Globicephala melas","Long-finned pilot whale",51.6157,-9.5413,"Cork, EIRE",1915,"16/03/1915"
"57","1915/6","Phocoena phocoena","Harbour porpoise",53.09175688,0.320911026,"Lincolnshire",1915,"03/05/1915"
"58","1915/7","Balaenoptera physalus","Fin whale",55.34910612,-1.589941574,"Northumberland",1915,"12/05/1915"
"59","1915/8","Phocoena phocoena","Harbour porpoise",53.99541628,-0.204344963,"Yorkshire",1915,"23/05/1915"
"60","1915/9","Phocoena phocoena","Harbour porpoise",52.82606959,1.539102051,"Norfolk",1915,"19/06/1915"
"61","1915/10","Phocoena phocoena","Harbour porpoise",51.54876859,0.841665084,"Essex",1915,"27/06/1915"
"62","1915/13","Ziphius cavirostris","Cuvier's Beaked whale",52.1937,-6.8348,"Wexford, EIRE",1915,"18/07/1915"
"63","1915/14","Lagenorhynchus albirostris","White-beaked dolphin",54.57274628,-0.895402129,"Yorkshire",1915,"22/07/1915"
"64","1915/15","Balaenoptera acutorostrata","Minke whale",51.57081183,-4.285902338,"Glamorgan, Wales",1915,"04/08/1915"
"65","1915/16","Phocoena phocoena","Harbour porpoise",54.49259357,-0.618079573,"Yorkshire",1915,"05/08/1915"
"66","1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"71","1915/23","Phocoena phocoena","Harbour porpoise",51.40918226,0.735191481,"Kent",1915,"17/09/1915"
"72","1915/25","Balaenoptera acutorostrata","Minke whale",53.99541628,-0.204344963,"Yorkshire",1915,"21/10/1915"
"73","1915/26","Delphinus delphis","Common dolphin",50.78556571,-0.630903629,"Sussex",1915,"26/10/1915"
"74","1915/28","Delphinus delphis","Common dolphin",55.1909,-7.9787,"Donegal, EIRE",1915,"22/12/1915"
"75","1916/1","Ziphius cavirostris","Cuvier's Beaked whale",54.5856,-8.4291,"Donegal, EIRE",1916,"22/01/1916"
"76","1916/2","Lagenorhynchus albirostris","White-beaked dolphin",53.19988763,0.355203519,"Lincolnshire",1916,"04/02/1916"
"77","1916/3","Balaenoptera physalus","Fin whale",51.1310378,-4.236951266,"Devon",1916,"10/02/1916"
"78","1916/5","Orcinus orca","Killer whale",54.86824121,-3.737613736,"Kirkcudbrightshire, Scotland",1916,"23/05/1916"
"79","1916/6","Tursiops truncatus","Bottlenose dolphin",52.85714589,-4.124150858,"Merioneth, Wales",1916,"26/05/1916"
"80","1916/7","Balaenoptera acutorostrata","Minke whale",50.34783678,-5.155961868,"Cornwall",1916,"05/06/1916"
"81","1916/8","Ziphius cavirostris","Cuvier's Beaked whale",50.4434525,-5.045387207,"Cornwall",1916,"07/06/1916"
"82","1916/9","Lagenorhynchus acutus","White-sided dolphin",54.276,-9.0601,"Sligo, EIRE",1916,"09/06/1916"
"83","1916/10","Tursiops truncatus","Bottlenose dolphin",50.63108829,-1.403966883,"Isle of Wight",1916,"22/06/1916"
"84","1916/11","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"07/07/1916"
"85","1916/12","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"07/07/1916"
"86","1916/13","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"08/07/1916"
"87","1916/14","Phocoena phocoena","Harbour porpoise",52.1823,-6.8288,"Wexford, EIRE",1916,"13/07/1916"
"88","1916/17","Tursiops truncatus","Bottlenose dolphin",53.24363791,-4.586964231,"Anglesey, Gwynedd, Wales",1916,"16/08/1916"
"89","1916/18","Phocoena phocoena","Harbour porpoise",54.57274628,-0.895402129,"Yorkshire",1916,"24/08/1916"
"90","1916/20","Physeter macrocephalus","Sperm whale",53.3986,-9.9196,"Galway, EIRE",1916,"04/09/1916"
"91","1916/21","Mesoplodon bidens","Sowerby's Beaked whale",53.20808992,0.349662326,"Lincolnshire",1916,"05/09/1916"
"92","1916/25","Delphinus delphis","Common dolphin",50.59912401,-2.508722056,"Dorset",1916,"15/10/1916"
"93","1917/1","Phocoena phocoena","Harbour porpoise",55.1902,-7.9192,"Donegal, EIRE",1917,"20/03/1917"
"94","1917/2","Lagenorhynchus albirostris","White-beaked dolphin",55.1823,-7.8915,"Donegal, EIRE",1917,"23/03/1917"
"95","1917/5","Lagenorhynchus acutus","White-sided dolphin",53.12272752,0.346496866,"Lincolnshire",1917,"28/05/1917"
"96","1917/7","Mesoplodon mirus","True's Beaked whale",52.9357,-9.3944,"Clare, EIRE",1917,"09/06/1917"
"97","1917/9","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1917,"15/06/1917"
"98","1917/10","Tursiops truncatus","Bottlenose dolphin",50.73848514,-0.764092942,"Sussex",1917,"26/06/1917"
"100","1917/12","Tursiops truncatus","Bottlenose dolphin",50.69648818,-1.086648668,"Isle of Wight",1917,"30/06/1917"
"101","1917/13","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1917,"07/07/1917"
"102","1917/14","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1917,"09/07/1917"
"103","1917/16","Phocoena phocoena","Harbour porpoise",50.91354286,0.92088301,"Kent",1917,"28/07/1917"
"104","1917/19","Delphinus delphis","Common dolphin",50.55800811,-2.446156052,"Dorset",1917,"11/08/1917"
"105","1917/20","Tursiops truncatus","Bottlenose dolphin",53.9834409,-3.064542598,"Lancashire",1917,"08/08/1917"
"106","1917/20A","Grampus griseus","Risso's dolphin",50.51765336,-3.505227821,"Devon",1917,NA
"107","1917/21","Delphinus delphis","Common dolphin",50.59912401,-2.508722056,"Dorset",1917,"16/08/1917"
"108","1917/22","Delphinus delphis","Common dolphin",52.8608457,-4.118388682,"Merioneth, Wales",1917,"23/08/1917"
"109","1917/24","Balaenoptera acutorostrata","Minke whale",51.526,-9.5332,"Cork, EIRE",1917,"22/09/1917"
"110","1917/25","Hyperoodon ampullatus","Bottlenose whale",51.5156,-9.5429,"Cork, EIRE",1917,"20/09/1917"
"111","1917/27","Balaenoptera physalus","Fin whale",49.89351553,-6.37286095,"Cornwall",1917,"13/10/1917"
"112","1917/29","Hyperoodon ampullatus","Bottlenose whale",50.61375782,-2.449510306,"Dorset",1917,"27/10/1917"
"113","1917/30","Lagenorhynchus albirostris","White-beaked dolphin",53.56602502,0.204831211,"Yorkshire",1917,"02/11/1917"
"114","1918/2","Lagenorhynchus albirostris","White-beaked dolphin",52.15120734,1.60519521,"Suffolk",1918,"02/02/1918"
"115","1918/3","Lagenorhynchus albirostris","White-beaked dolphin",52.02984302,1.452487734,"Suffolk",1918,"03/02/1918"
"116","1918/4","Lagenorhynchus albirostris","White-beaked dolphin",52.03680959,1.460318183,"Suffolk",1918,"03/02/1918"
"117","1918/5","Delphinus delphis","Common dolphin",51.4971,-9.2912,"Cork, EIRE",1918,"05/02/1918"
"118","1918/6","Lagenorhynchus albirostris","White-beaked dolphin",51.22043256,1.44453004,"Kent",1918,"10/02/1918"
"119","1918/7","Delphinus delphis","Common dolphin",52.24666485,-4.263351983,"Dyfed, Wales",1918,"01/03/1918"
"120","1918/8","Delphinus delphis","Common dolphin",52.42894313,-4.082901563,"Cardigan, Wales",1918,"04/03/1918"
"121","1918/9","Orcinus orca","Killer whale",54.98818262,-7.620351091,"Donegal, EIRE",1918,"03/03/1918"
"122","1918/10","Orcinus orca","Killer whale",50.80117032,-0.50980823,"Sussex",1918,"03/04/1918"
"123","1918/11","Balaenoptera physalus","Fin whale",52.00607755,1.434622636,"Suffolk",1918,"10/04/1918"
"124","1918/12","Orcinus orca","Killer whale",50.91138997,0.934977418,"Kent",1918,"15/04/1918"
"125","1918/13","Tursiops truncatus","Bottlenose dolphin",51.48258006,-0.147194062,"London",1918,"08/05/1918"
"126","1918/13A","Balaenoptera acutorostrata","Minke whale",50.32827987,-4.641694893,"Cornwall",1918,"21/06/1918"
"127","1918/14","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1918,"03/07/1918"
"128","1918/19","Tursiops truncatus","Bottlenose dolphin",52.3643,-9.8321,"Kerry, EIRE",1918,"07/08/1918"
"129","1918/20","Tursiops truncatus","Bottlenose dolphin",50.52648414,-2.457710709,"Dorset",1918,"07/08/1918"
"130","1918/21","Delphinus delphis","Common dolphin",53.4147,-10.1477,"Galway, EIRE",1918,"13/08/1918"
"131","1918/22a","Tursiops truncatus","Bottlenose dolphin",50.44232486,-3.556360966,"Devon",1918,NA
"132","1918/23","Tursiops truncatus","Bottlenose dolphin",54.74122945,-3.472713353,"Cumberland",1918,"17/08/1918"
"133","1918/25","Tursiops truncatus","Bottlenose dolphin",53.2269,-9.4983,"Galway, EIRE",1918,"20/08/1918"
"134","1918/25a","Tursiops truncatus","Bottlenose dolphin",53.42397754,-3.098677344,"Cheshire",1918,"20/08/1918"
"135","1918/27","Tursiops truncatus","Bottlenose dolphin",52.3631,-9.8361,"Kerry, EIRE",1918,"26/08/1918"
"136","1918/30","Hyperoodon ampullatus","Bottlenose whale",51.67860076,-4.246479947,"Carmarthenshire, Wales",1918,"04/09/1918"
"137","1918/31","Hyperoodon ampullatus","Bottlenose whale",53.1242,-9.1653,"Clare, EIRE",1918,"04/09/1918"
"138","1918/32","Phocoena phocoena","Harbour porpoise",52.82606959,1.539102051,"Norfolk",1918,"07/09/1918"
"139","1918/33","Balaenoptera physalus","Fin whale",54.86813299,-3.39785374,"Cumberland",1918,"10/09/1918"
"140","1918/34","Delphinus delphis","Common dolphin",53.1498,-9.7738,"Galway, EIRE",1918,"22/09/1918"
"141","1918/35","Tursiops truncatus","Bottlenose dolphin",52.85714589,-4.124150858,"Merioneth, Wales",1918,"26/09/1918"
"142","1918/36","Tursiops truncatus","Bottlenose dolphin",52.69290005,-4.055486649,"Merioneth, Wales",1918,"01/10/1918"
"143","1918/37","Globicephala melas","Long-finned pilot whale",52.1113,-9.9061,"Kerry, EIRE",1918,"07/10/1918"
"144","1918/38","Balaenoptera physalus","Fin whale",55.3317,-7.1774,"Donegal, EIRE",1918,"19/10/1918"
"145","1918/39","Delphinus delphis","Common dolphin",51.5287,-9.5403,"Cork, EIRE",1918,"30/10/1918"
"146","1918/40","Phocoena phocoena","Harbour porpoise",53.91197656,-0.156154378,"Yorkshire",1918,"05/11/1918"
"147","1919/1","Balaenoptera acutorostrata","Minke whale",54.2224,-10.0115,"Mayo, EIRE",1919,"07/01/1919"
"148","1919/3","Balaenoptera physalus","Fin whale",51.64228404,-4.80558615,"Pembroke, Wales",1919,"20/01/1919"
"149","1919/4","Lagenorhynchus albirostris","White-beaked dolphin",52.75953034,1.656770456,"Norfolk",1919,"26/04/1919"
"150","1919/5","Lagenorhynchus albirostris","White-beaked dolphin",52.60575691,1.741454932,"Norfolk",1919,"01/05/1919"
"151","1919/6","Balaenoptera acutorostrata","Minke whale",54.98063679,-1.378054229,"Durham",1919,"07/05/1919"
"152","1919/7","Ziphius cavirostris","Cuvier's Beaked whale",54.8712,-8.4018,"Donegal, EIRE",1919,"03/07/1919"
"153","1919/11","Delphinus delphis","Common dolphin",51.8825,-7.8672,"Cork, EIRE",1919,"04/08/1919"
"154","1919/12","Phocoena phocoena","Harbour porpoise",51.99114439,1.391221888,"Suffolk",1919,"10/08/1919"
"155","1919/14","Phocoena phocoena","Harbour porpoise",51.98734425,1.398219515,"Suffolk",1919,"13/09/1919"
"156","1919/15","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1919,"07/11/1919"
"157","1919/16","Phocoena phocoena","Harbour porpoise",51.36661706,1.03873572,"Kent",1919,"18/11/1919"
"158","1920/-","Tursiops truncatus","Bottlenose dolphin",52.98070151,0.98545321,"Norfolk",1920,NA
"159","1920/4","Delphinus delphis","Common dolphin",50.57539446,-4.916855337,"Cornwall",1920,"11/03/1920"
"160","1920/5","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1920,"10/04/1920"
"161","1920/9","Ziphius cavirostris","Cuvier's Beaked whale",50.23063295,-3.766814756,"Devon",1920,"21/04/1920"
"162","1920/10","Phocoena phocoena","Harbour porpoise",51.5707556,-4.288786101,"Glamorgan, Wales",1920,"03/05/1920"
"163","1920/11","Phocoena phocoena","Harbour porpoise",52.00693264,1.436145825,"Suffolk",1920,"21/05/1920"
"164","1920/12","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1920,"23/06/1920"
"165","1920/14","Phocoena phocoena","Harbour porpoise",50.83472754,0.478432091,"Sussex",1920,"08/07/1920"
"166","1920/17","Phocoena phocoena","Harbour porpoise",50.72147616,-2.937923063,"Dorset",1920,"03/08/1920"
"167","1920/21","Phocoena phocoena","Harbour porpoise",50.81111173,0.359341873,"Sussex",1920,"07/10/1920"
"168","1920/23","Tursiops truncatus","Bottlenose dolphin",52.15385479,1.606871877,"Suffolk",1920,"11/10/1920"
"169","1920/24","Phocoena phocoena","Harbour porpoise",52.03253563,1.452695368,"Suffolk",1920,"19/10/1920"
"170","1920/25","Phocoena phocoena","Harbour porpoise",52.60575691,1.741454932,"Norfolk",1920,"20/10/1920"
"171","1920/26","Lagenorhynchus albirostris","White-beaked dolphin",52.03424528,1.455744319,"Suffolk",1920,"26/10/1920"
"172","1920/37","Phocoena phocoena","Harbour porpoise",52.65094118,1.73496189,"Norfolk",1920,"06/11/1920"
"173","1920/38","Tursiops truncatus","Bottlenose dolphin",52.15385479,1.606871877,"Suffolk",1920,"06/11/1920"
"174","1920/40","Grampus griseus","Risso's dolphin",50.31619276,-4.086077322,"Devon",1920,"16/12/1920"
"175","1921/3","Phocoena phocoena","Harbour porpoise",54.33770902,-4.379794947,"Isle of Man",1921,"06/03/1921"
"176","1921/4","Balaenoptera physalus","Fin whale",53.3008,-9.8609,"Galway, EIRE",1921,"14/03/1921"
"177","1921/5","Phocoena phocoena","Harbour porpoise",52.32769375,1.687084805,"Suffolk",1921,"19/03/1921"
"178","1921/6","Phocoena phocoena","Harbour porpoise",52.27360564,1.632728163,"Suffolk",1921,"11/04/1921"
"179","1921/7","Phocoena phocoena","Harbour porpoise",52.27804718,1.63455843,"Suffolk",1921,"11/06/1921"
"180","1921/9","Phocoena phocoena","Harbour porpoise",52.8490995,1.490459464,"Norfolk",1921,"29/06/1921"
"181","1921/10","Phocoena phocoena","Harbour porpoise",50.98417348,0.973772286,"Kent",1921,"15/07/1921"
"182","1921/10A","Delphinus delphis","Common dolphin",50.08834969,-5.687074908,"Cornwall",1921,NA
"183","1921/11","Tursiops truncatus","Bottlenose dolphin",50.75586696,0.145981981,"Sussex",1921,"09/08/1921"
"184","1921/12","Delphinus delphis","Common dolphin",50.44505974,-3.553633451,"Devon",1921,"10/08/1921"
"185","1921/12A","Delphinus delphis","Common dolphin",50.44957394,-3.552372554,"Devon",1921,"20/08/1921"
"186","1921/13","Delphinus delphis","Common dolphin",51.5512,-9.2992,"Cork, EIRE",1921,"15/08/1921"
"187","1921/16","Balaenoptera physalus","Fin whale",54.29490263,-0.404952147,"Yorkshire",1921,"30/09/1921"
"188","1921/17","Delphinus delphis","Common dolphin",50.26832663,-3.650322693,"Devon",1921,"13/10/1921"
"189","1921/18","Phocoena phocoena","Harbour porpoise",54.77785024,-3.43205842,"Cumberland",1921,"17/10/1921"
"190","1921/21","Delphinus delphis","Common dolphin",49.94816652,-6.355501768,"Cornwall",1921,"03/12/1921"
"191","1921/21A","Phocoena phocoena","Harbour porpoise",50.30100588,-4.225857111,"Cornwall",1921,"12/12/1921"
"192","1921/23","Grampus griseus","Risso's dolphin",50.63545833,-2.41860462,"Dorset",1921,"23/12/1921"
"193","1921/24","Balaenoptera physalus","Fin whale",51.04294485,-4.234130755,"Devon",1921,"26/12/1921"
"194","1922/1","Phocoena phocoena","Harbour porpoise",52.17777026,1.619051803,"Suffolk",1922,"03/01/1922"
"195","1922/2","Phocoena phocoena","Harbour porpoise",52.17602037,1.617446339,"Suffolk",1922,"09/02/1922"
"196","1922/6","Phocoena phocoena","Harbour porpoise",51.07316407,1.147973162,"Kent",1922,"25/03/1922"
"197","1922/7","Grampus griseus","Risso's dolphin",50.79611288,-4.558708499,"Cornwall",1922,"20/05/1922"
"198","1922/13","Balaenoptera physalus","Fin whale",49.4613,-2.6614,"Guernsey, Channel Isles",1922,"27/09/1922"
"199","1922/14","Phocoena phocoena","Harbour porpoise",51.93482654,1.283645296,"Essex",1922,"07/10/1922"
"200","1922/15","Phocoena phocoena","Harbour porpoise",52.7878998,1.611671072,"Norfolk",1922,"19/10/1922"
"201","1922/16","Lagenorhynchus albirostris","White-beaked dolphin",52.32594498,1.685470981,"Suffolk",1922,"22/10/1922"
"202","1922/18","Phocoena phocoena","Harbour porpoise",52.23950718,1.629939643,"Suffolk",1922,"24/10/1922"
"203","1922/19","Phocoena phocoena","Harbour porpoise",52.24848049,1.630672925,"Suffolk",1922,"24/10/1922"
"204","1922/20","Phocoena phocoena","Harbour porpoise",52.18750649,1.624234203,"Suffolk",1922,"26/10/1922"
"205","1922/21","Phocoena phocoena","Harbour porpoise",52.17777026,1.619051803,"Suffolk",1922,"29/10/1922"
"206","1923/2","Grampus griseus","Risso's dolphin",50.09654131,-5.373685814,"Cornwall",1923,"30/04/1923"
"207","1923/3","Phocoena phocoena","Harbour porpoise",50.73375693,-1.1383602,"Isle of Wight",1923,"22/06/1923"
"208","1923/4","Phocoena phocoena","Harbour porpoise",52.83732737,-4.126153214,"Merioneth, Wales",1923,"20/06/1923"
"209","1923/9","Phocoena phocoena","Harbour porpoise",52.82517226,1.539029047,"Norfolk",1923,"02/09/1923"
"210","1923/11","Lagenorhynchus albirostris","White-beaked dolphin",52.90047052,-4.164934255,"Carnarvon, Wales",1923,"07/09/1923"
"211","1923/13","Hyperoodon ampullatus","Bottlenose whale",53.9814,-6.1859,"Louth, EIRE",1923,"12/09/1923"
"212","1923/13a","Stenella coeruleoalba","Striped dolphin",52.9184,-4.2229,"Gwynedd, Wales",1923,NA
"213","1923/14","Delphinus delphis","Common dolphin",50.56114505,-2.44900964,"Dorset",1923,"25/09/1923"
"214","1923/16","Phocoena phocoena","Harbour porpoise",51.12282685,1.320033541,"Kent",1923,"11/11/1923"
"215","1924/1","Phocoena phocoena","Harbour porpoise",52.89454649,-4.35793868,"Carnarvon, Wales",1924,"13/01/1924"
"216","1924/3","Phocoena phocoena","Harbour porpoise",52.90662295,-4.315461356,"Carnarvon, Wales",1924,"30/03/1924"
"217","1924/4","Phocoena phocoena","Harbour porpoise",50.26484775,-5.50839478,"Cornwall",1924,"03/05/1924"
"218","1924/6","Phocoena phocoena","Harbour porpoise",50.50706837,-6.119645069,"Cornwall",1924,"15/05/1924"
"219","1924/7","Balaenoptera physalus","Fin whale",50.60653882,-1.354103116,"Isle of Wight",1924,"16/05/1924"
"220","1924/8","Delphinus delphis","Common dolphin",51.65836481,-5.06184278,"Pembrokeshire, Wales",1924,"27/05/1924"
"221","1924/9","Delphinus delphis","Common dolphin",50.36055514,-4.353796332,"Cornwall",1924,"29/05/1924"
"222","1924/10","Tursiops truncatus","Bottlenose dolphin",54.15158853,-3.246492363,"Lancashire",1924,"23/05/1924"
"224","1924/12","Balaenoptera physalus","Fin whale",54.156,-5.8747,"Down, N.Ireland",1924,"02/06/1924"
"225","1924/13","Phocoena phocoena","Harbour porpoise",50.08368409,-5.692310171,"Cornwall",1924,"16/06/1924"
"226","1924/14","Phocoena phocoena","Harbour porpoise",52.82380415,1.539660227,"Norfolk",1924,"08/07/1924"
"227","1924/15","Orcinus orca","Killer whale",50.33425072,-4.237248863,"Cornwall",1924,"09/07/1924"
"228","1924/16","Phocoena phocoena","Harbour porpoise",51.37951337,1.196275668,"Kent",1924,"26/07/1924"
"229","1924/17","Balaenoptera acutorostrata","Minke whale",54.0574,-5.9953,"Down, N.Ireland",1924,"28/07/1924"
"230","1924/19","Phocoena phocoena","Harbour porpoise",52.88517987,-4.399055933,"Carnarvon, Wales",1924,"13/08/1924"
"231","1924/20","Lagenorhynchus albirostris","White-beaked dolphin",55.01396654,-1.393178428,"Northumberland",1924,"20/08/1924"
"232","1924/21","Phocoena phocoena","Harbour porpoise",50.65024024,-1.458188976,"Isle of Wight",1924,"25/08/1924"
"233","1924/23","Balaenoptera acutorostrata","Minke whale",52.1729,-6.5769,"Wexford, EIRE",1924,"03/11/1924"
"234","1924/24","Lagenorhynchus albirostris","White-beaked dolphin",51.29359054,-3.029858267,"Somerset",1924,"11/11/1924"
"235","1924/25","Lagenorhynchus albirostris","White-beaked dolphin",51.18172092,-3.332148589,"Somerset",1924,"15/11/1924"
"236","1924/26","Tursiops truncatus","Bottlenose dolphin",51.83301047,1.257351596,"Essex",1924,"02/12/1924"
"237","1924/27","Phocoena phocoena","Harbour porpoise",51.84084875,1.26663108,"Essex",1924,"04/12/1924"
"238","1924/28","Phocoena phocoena","Harbour porpoise",51.84134577,1.313138526,"Essex",1924,"09/12/1924"
"239","1924/29","Phocoena phocoena","Harbour porpoise",51.84134577,1.313138526,"Essex",1924,"09/12/1924"
"240","1925/1","Lagenorhynchus albirostris","White-beaked dolphin",54.59521537,-0.998507521,"Yorkshire",1925,"10/01/1925"
"241","1925/2","Phocoena phocoena","Harbour porpoise",51.2183842,1.452972275,"Kent",1925,"03/01/1925"
"242","1925/3","Balaenoptera borealis","Sei whale",51.58423823,-2.715959725,"Monmouth, Wales",1925,"17/02/1925"
"243","1925/5","Phocoena phocoena","Harbour porpoise",55.01816608,-1.336805264,"Northumberland",1925,"28/04/1925"
"244","1925/6","Delphinus delphis","Common dolphin",51.87,-7.11,"Off County Cork, EIRE",1925,"28/04/1925"
"245","1925/7","Balaenoptera borealis","Sei whale",54.06241832,-4.613157313,"Isle of Man",1925,"07/05/1925"
"246","1925/8","Delphinus delphis","Common dolphin",50.10342867,-5.520357785,"Cornwall",1925,"27/05/1925"
