"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"524","SW2010/321","Balaenoptera acutorostrata","Minke whale",58.93722222,-3.0675,"Orkney",2010,"28/09/2010"
"525","SW2010/371","Balaenoptera acutorostrata","Minke whale",58.91666667,-3.1677778,"Orkney",2010,"26/10/2010"
"526","SW2010/412","Balaenoptera acutorostrata","Minke whale",58.60055556,-3.3586111,"Highland",2010,"21/12/2010"
"527","SW2011/23","Balaenoptera acutorostrata","Minke whale",59.27361111,-2.9080556,"Orkney",2011,"18/01/2011"
"528","SW2011/40","Balaenoptera acutorostrata","Minke whale",56.67611111,-6.52,"Argyll and Bute",2011,"26/01/2011"
"529","SW2011/142","Balaenoptera acutorostrata","Minke whale",58.89666667,-2.8702778,"Orkney",2011,"01/04/2011"
"530","SW2011/179","Balaenoptera acutorostrata","Minke whale",59.05694444,-3.3347222,"Orkney",2011,"26/04/2011"
"531","SW2011/229","Balaenoptera acutorostrata","Minke whale",58.47722222,-5.0866667,"Highland",2011,"20/05/2011"
"532","SW2011/230","Balaenoptera acutorostrata","Minke whale",58.20694444,-6.2888889,"Western Isles",2011,"20/05/2011"
"533","SW2011/501","Balaenoptera acutorostrata","Minke whale",57.65722222,-7.0466667,"Western Isles",2011,"27/05/2011"
"534","SW2011/272","Balaenoptera acutorostrata","Minke whale",56.60361111,-2.5025,"Aberdeenshire",2011,"07/06/2011"
"535","SW2011/316","Balaenoptera acutorostrata","Minke whale",57.94388889,-6.9391667,"Western Isles",2011,"28/07/2011"
"537","SW2011/466","Balaenoptera acutorostrata","Minke whale",55.8358,-5.22507,"Argyll and Bute",2011,"17/10/2011"
"538","SW2011/507","Balaenoptera acutorostrata","Minke whale",58.4309,-3.0551,"At sea",2011,"06/11/2011"
"539","SW2011/558","Balaenoptera acutorostrata","Minke whale",57.21305556,-7.4244444,"Western Isles",2011,"02/12/2011"
"540","SW2011/589","Balaenoptera acutorostrata","Minke whale",51.38277778,1.3105556,"Kent",2011,"30/12/2011"
"541","SW2012/134","Balaenoptera acutorostrata","Minke whale",53.57388889,0.1061111,"East Riding of Yorkshire",2012,"01/04/2012"
"542","SW2012/167","Balaenoptera acutorostrata","Minke whale",56.06,-2.7186111,"East Lothian",2012,"03/04/2012"
"543","SW2012/281","Balaenoptera acutorostrata","Minke whale",57.65777778,-6.0341667,"Highland",2012,"03/07/2012"
"544","SW2012/310","Balaenoptera acutorostrata","Minke whale",58.22111111,-6.7697222,"Western Isles",2012,"17/07/2012"
"545","SW2012/348","Balaenoptera acutorostrata","Minke whale",55.88027778,-4.8894444,"Argyll and Bute",2012,"28/07/2012"
"546","SW2012/554","Balaenoptera acutorostrata","Minke whale",57.45444444,-6.0152778,"Highland",2012,"01/08/2012"
"547","SW2012/381","Balaenoptera acutorostrata","Minke whale",57.04777778,-7.1294444,"Western Isles",2012,"08/08/2012"
"548","SW2012/388","Balaenoptera acutorostrata","Minke whale",58.08634,-5.838816,"Highland",2012,"22/08/2012"
"549","SW2012/385","Balaenoptera acutorostrata","Minke whale",58.49138889,-6.2272222,"Western Isles",2012,"27/08/2012"
"550","SW2012/397","Balaenoptera acutorostrata","Minke whale",56.61555556,-2.4819444,"Angus",2012,"01/09/2012"
"551","SW2012/393","Balaenoptera acutorostrata","Minke whale",57.86277778,-6.9930556,"Western Isles",2012,"12/09/2012"
"552","SW2012/506","Balaenoptera acutorostrata","Minke whale",50.12305556,-5.4716667,"Cornwall",2012,"30/11/2012"
"553","SW2013/234","Balaenoptera acutorostrata","Minke whale",57.35,-1.9277778,"Aberdeenshire",2013,"26/04/2013"
"554","SW2013/293","Balaenoptera acutorostrata","Minke whale",57.86527778,-5.5208333,"Highland",2013,"23/05/2013"
"555","SW2013/331","Balaenoptera acutorostrata","Minke whale",52.94083333,0.4830556,"Norfolk",2013,"15/06/2013"
"556","SW2013/351","Balaenoptera acutorostrata","Minke whale",51.45527778,0.3511111,"Essex",2013,"04/07/2013"
"557","SW2013/352","Balaenoptera acutorostrata","Minke whale",53.4825,-3.0811111,"Liverpool",2013,"06/07/2013"
"558","SW2013/634","Balaenoptera acutorostrata","Minke whale",57.52555556,-7.6505556,"Western Isles",2013,"08/07/2013"
"559","SW2013/377","Balaenoptera acutorostrata","Minke whale",58.59694444,-3.52,"Highland",2013,"09/07/2013"
"560","SW2013/375","Balaenoptera acutorostrata","Minke whale",54.26972222,-0.3516667,"North Yorkshire",2013,"10/07/2013"
"561","SW2013/474","Balaenoptera acutorostrata","Minke whale",56.04916667,-3.5627778,"Fife",2013,"06/09/2013"
"562","SW2013/476","Balaenoptera acutorostrata","Minke whale",50.27277778,-3.8802778,"Devon",2013,"16/09/2013"
"563","SW2013/480","Balaenoptera acutorostrata","Minke whale",58.53361111,-4.4263889,"Highland",2013,"17/09/2013"
"564","SW2013/499","Balaenoptera acutorostrata","Minke whale",53.56916667,-0.0316667,"North East Lincolshire",2013,"13/10/2013"
"565","SW2013/518","Balaenoptera acutorostrata","Minke whale",58.97194444,-3.3519444,"Orkney",2013,"28/10/2013"
"566","SW2013/617","Balaenoptera acutorostrata","Minke whale",55.18,-6.9308333,"Derry",2013,"18/11/2013"
"567","SW2013/559","Balaenoptera acutorostrata","Minke whale",52.93166667,1.3038889,"Norfolk",2013,"22/11/2013"
"568","SW2013/562","Balaenoptera acutorostrata","Minke whale",52.79472222,1.5947222,"Norfolk",2013,"23/11/2013"
"569","SW2013/569","Balaenoptera acutorostrata","Minke whale",59.2825,-2.9502778,"Orkney",2013,"29/11/2013"
"570","SW2014/159","Balaenoptera acutorostrata","Minke whale",57.60055556,-7.5380556,"Western Isles",2014,"16/05/2014"
"571","SW2014/162","Balaenoptera acutorostrata","Minke whale",55.45833333,-5.5066667,"Argyll and Bute",2014,"20/05/2014"
"572","SW2014/383","Balaenoptera acutorostrata","Minke whale",54.04055556,-4.6025,"Isle of Man",2014,"29/06/2014"
"573","SW2014/216","Balaenoptera acutorostrata","Minke whale",54.42944444,-3.53,"Cumbria",2014,"08/07/2014"
"574","SW2014/357","Balaenoptera acutorostrata","Minke whale",54.18361111,-4.7255556,"Isle of Man",2014,"12/07/2014"
"575","SW2014/259","Balaenoptera acutorostrata","Minke whale",60.29333333,-1.5686111,"Shetland",2014,"05/08/2014"
"576","SW2014/287","Balaenoptera acutorostrata","Minke whale",56.74722222,-6.1830556,"Highland",2014,"16/08/2014"
"577","SW2014/294","Balaenoptera acutorostrata","Minke whale",60.11972222,-1.1211111,"Shetland",2014,"18/08/2014"
"578","SW2014/297","Balaenoptera acutorostrata","Minke whale",56.51666667,-6.9761111,"Argyll and Bute",2014,"21/08/2014"
"579","SW2014/321","Balaenoptera acutorostrata","Minke whale",57.67666667,-2.5680556,"Aberdeenshire",2014,"07/09/2014"
"580","SW2014/371","Balaenoptera acutorostrata","Minke whale",56.05666667,-3.5747222,"Fife",2014,"07/10/2014"
"581","SW2014/386","Balaenoptera acutorostrata","Minke whale",55.69583333,-6.2802778,"Argyll and Bute",2014,"08/10/2014"
"582","SW2014/385","Balaenoptera acutorostrata","Minke whale",57.525,-6.6933333,"Highland",2014,"11/10/2014"
"583","SW2014/444","Balaenoptera acutorostrata","Minke whale",57.66666667,-8.15,"Western Isles",2014,"12/10/2014"
"584","SW2014/577","Balaenoptera acutorostrata","Minke whale",50.29027778,-4.7788889,"Cornwall",2014,"29/11/2014"
"585","SW2015/178","Balaenoptera acutorostrata","Minke whale",55.07138889,-7.0205556,"Derry",2015,"29/05/2015"
"586","SW2015/248","Balaenoptera acutorostrata","Minke whale",55.68,-6.4716667,"Argyll and Bute",2015,"31/05/2015"
"587","SW2015/192","Balaenoptera acutorostrata","Minke whale",55.68583333,-6.2677778,"Argyll and Bute",2015,"02/06/2015"
"588","SW2015/199","Balaenoptera acutorostrata","Minke whale",57.76722222,-6.9088889,"Western Isles",2015,"16/06/2015"
"589","SW2015/208","Balaenoptera acutorostrata","Minke whale",60.74027778,-0.9597222,"Shetland",2015,"25/06/2015"
"590","SW2015/257","Balaenoptera acutorostrata","Minke whale",57.05194444,-6.5583333,"Highland",2015,"19/07/2015"
"591","SW2015/304","Balaenoptera acutorostrata","Minke whale",53.57916667,0.1208333,"East Riding of Yorkshire",2015,"21/08/2015"
"592","SW2015/320","Balaenoptera acutorostrata","Minke whale",56.83388889,-5.8383333,"Highland",2015,"26/08/2015"
"593","SW2015/348","Balaenoptera acutorostrata","Minke whale",54.63166667,-0.9008333,"Redcar and Cleveland",2015,"01/10/2015"
"594","SW2015/357","Balaenoptera acutorostrata","Minke whale",57.07666667,-6.0102778,"Highland",2015,"08/10/2015"
"595","SW2015/358","Balaenoptera acutorostrata","Minke whale",57.715,-3.4055556,"Moray",2015,"10/10/2015"
"596","SW2015/376","Balaenoptera acutorostrata","Minke whale",56.94305556,-6.1416667,"Highland",2015,"14/10/2015"
"597","SW2015/366","Balaenoptera acutorostrata","Minke whale",52.92361111,1.3302778,"Norfolk",2015,"16/10/2015"
"598","SW2015/367","Balaenoptera acutorostrata","Minke whale",53.83611111,-0.0888889,"East Riding of Yorkshire",2015,"18/10/2015"
"599","SW2015/408","Balaenoptera acutorostrata","Minke whale",55.89972222,-4.8902778,"Inverclyde",2015,"27/11/2015"
"600","SW2015/428","Balaenoptera acutorostrata","Minke whale",58.82055556,-3.1697222,"Orkney",2015,"06/12/2015"
"601","SW2015/442","Balaenoptera acutorostrata","Minke whale",56.55222222,-6.7522222,"Argyll and Bute",2015,"22/12/2015"
"602","SW2015/443","Balaenoptera acutorostrata","Minke whale",56.06722222,-3.7255556,"Fife",2015,"28/12/2015"
"603","1914/44","Balaenoptera borealis","Sei whale",58.60833078,-3.671429589,"Caithness, Scotland",1914,"21/09/1914"
"604","1925/3","Balaenoptera borealis","Sei whale",51.58423823,-2.715959725,"Monmouth, Wales",1925,"17/02/1925"
"605","1925/7","Balaenoptera borealis","Sei whale",54.06241832,-4.613157313,"Isle of Man",1925,"07/05/1925"
"606","1929/30","Balaenoptera borealis","Sei whale",59.3530977,-2.901218914,"Orkney Islands, Scotland",1929,"03/10/1929"
"607","1948/21A","Balaenoptera borealis","Sei whale",51.78342382,1.162694081,"Essex",1948,"12/09/1948"
"608","1949/17","Balaenoptera borealis","Sei whale",57.62545436,-1.866039953,"Aberdeenshire, Scotland",1949,"20/07/1949"
"609","1965/21","Balaenoptera borealis","Sei whale",57.87570618,-6.932835535,"Western Isles, Scotland",1965,"04/09/1965"
"610","1971/7","Balaenoptera borealis","Sei whale",52.60187539,1.721916213,"Norfolk",1971,"16/07/1971"
"611","1975/9","Balaenoptera borealis","Sei whale",58.32731279,-6.646844867,"Ross & Cromarty, Scotland",1975,"16/05/1975"
"612","1980/30","Balaenoptera borealis","Sei whale",53.98759642,-2.884660159,"Lancashire",1980,"05/09/1980"
"613","1989/62","Balaenoptera borealis","Sei whale",50.17784932,-5.018647038,"Cornwall",1989,"03/08/1989"
"614","SW1990/90b","Balaenoptera borealis","Sei whale",58.22716223,-6.9185197,"Western Isles",1990,"25/10/1990"
"615","SW2001/219","Balaenoptera borealis","Sei whale",53.9650141,-2.8994268,"Lancashire",2001,"28/09/2001"
"616","SW2011/442","Balaenoptera borealis","Sei whale",53.64472222,0.0611111,"East Riding of Yorkshire",2011,"23/09/2011"
"617","SW2012/394","Balaenoptera borealis","Sei whale",56.54027778,-2.6216667,"Angus",2012,"14/09/2012"
"618","SW2012/413","Balaenoptera borealis","Sei whale",55.28944444,-1.5708333,"Northumberland",2012,"26/09/2012"
"619","SW2013/501","Balaenoptera borealis","Sei whale",55.06,-6.0511111,"Antrim",2013,"14/09/2013"
"620","1916/-","Balaenoptera musculus","Blue whale",56.10715623,-6.191858507,"Argyllshire, Scotland",1916,NA
"621","1920/16","Balaenoptera musculus","Blue whale",56.91870139,-6.157575498,"Inverness-shire, Scotland",1920,"19/07/1920"
"622","1920/20","Balaenoptera musculus","Blue whale",58.34373747,-6.640451552,"Ross & Cromarty, Scotland",1920,"28/08/1920"
"623","1923/15","Balaenoptera musculus","Blue whale",58.45768764,-3.052344107,"Caithness, Scotland",1923,"15/10/1923"
"624","1982/38","Megaptera novaeangliae","Humpback whale",51.38148507,-3.399738582,"South Glamorgan, Wales",1982,"16/10/1982"
"625","1985/42","Megaptera novaeangliae","Humpback whale",56.7750964,-5.168810317,"Highland, Scotland",1985,"23/08/1985"
"626","SW2001/60","Megaptera novaeangliae","Humpback whale",51.31147421,1.3767077,"Kent",2001,"21/03/2001"
"627","SW2001/205b","Megaptera novaeangliae","Humpback whale",58.20163893,-5.3477445,"Highland",2001,"07/09/2001"
"628","SW2004/91d","Megaptera novaeangliae","Humpback whale",59.12397587,-3.0779463,"Orkney",2004,"27/02/2004"
"629","SW2004/274b","Megaptera novaeangliae","Humpback whale",55.24646107,-6.5076862,"Antrim",2004,"13/09/2004"
"630","SW2006/120","Megaptera novaeangliae","Humpback whale",51.18642801,1.4076346,"Kent",2006,"13/04/2006"
"631","SW2006/166b","Megaptera novaeangliae","Humpback whale",57.43138889,-5.8458333,"Highland",2006,"24/05/2006"
"632","SW2006/255","Megaptera novaeangliae","Humpback whale",53.74118723,-0.2788982,"City of Kingston upon Hull",2006,"21/09/2006"
"633","SW2006/268","Megaptera novaeangliae","Humpback whale",54.53174659,-0.7465882,"North Yorkshire",2006,"19/10/2006"
"634","SW2007/48a","Megaptera novaeangliae","Humpback whale",56.49767275,-2.3573873,"Angus",2007,"20/02/2007"
"635","SW2007/52","Megaptera novaeangliae","Humpback whale",50.68320791,-3.1891519,"Devon",2007,"22/02/2007"
"636","SW2007/211a","Megaptera novaeangliae","Humpback whale",58.25014257,-5.1732863,"Highland",2007,"23/10/2007"
"637","SW2007/239","Megaptera novaeangliae","Humpback whale",51.582461,-3.801782,"Neath Port Talbot",2007,"15/12/2007"
"638","SW2009/296","Megaptera novaeangliae","Humpback whale",51.46333333,0.2580556,"Greater London",2009,"12/09/2009"
"639","SW2010/250","Megaptera novaeangliae","Humpback whale",50.20611111,-5.4313889,"Cornwall",2010,"15/08/2010"
"640","SW2012/273","Megaptera novaeangliae","Humpback whale",56.59083333,-2.5202778,"Angus",2012,"29/06/2012"
"641","SW2013/114","Megaptera novaeangliae","Humpback whale",51.44833333,0.7580556,"Kent",2013,"24/03/2013"
"642","SW2013/281","Megaptera novaeangliae","Humpback whale",53.63138889,-0.0983333,"East Riding of Yorkshire",2013,"20/05/2013"
"643","SW2014/196","Megaptera novaeangliae","Humpback whale",56.51722222,-5.8180556,"Argyll and Bute",2014,"25/06/2014"
"644","SW2015/183","Megaptera novaeangliae","Humpback whale",58.09388889,-3.3233333,"Highland",2015,"04/06/2015"
