"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"32","1914/1","Phocoena phocoena","Harbour porpoise",51.18548864,1.408996762,"Kent",1914,"13/01/1914"
"33","1914/5","Delphinus delphis","Common dolphin",52.2082,-6.7522,"Wexford, EIRE",1914,"09/02/1914"
"34","1914/6","Phocoena phocoena","Harbour porpoise",50.7794077,0.037108252,"Sussex",1914,"12/02/1914"
"35","1914/8","Delphinus delphis","Common dolphin",52.1808,-6.3539,"Wexford, EIRE",1914,"18/02/1914"
"36","1914/10","Balaenoptera physalus","Fin whale",51.7694,-10.1017,"Kerry, EIRE",1914,"28/02/1914"
"37","1914/12","Globicephala melas","Long-finned pilot whale",55.53887774,-1.6386808,"Northumberland",1914,"03/03/1914"
"38","1914/13","Hyperoodon ampullatus","Bottlenose whale",55.13580372,-1.505850219,"Northumberland",1914,"11/03/1914"
"39","1914/14","Phocoena phocoena","Harbour porpoise",53.571,-6.0906,"Dublin, EIRE",1914,"27/03/1914"
"40","1914/17A","Delphinus delphis","Common dolphin",57.47465806,-4.289866843,"Inverness, Scotland",1914,"12/04/1914"
"41","1914/18","Phocoena phocoena","Harbour porpoise",51.5495619,0.846042838,"Essex",1914,"21/04/1914"
"42","1914/19","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1914,"27/04/1914"
"43","1914/20","Phocoena phocoena","Harbour porpoise",51.39630333,0.932856414,"Kent",1914,"01/05/1914"
"44","1914/20A","Hyperoodon ampullatus","Bottlenose whale",57.59847053,-3.982980949,"Nairn, Scotland",1914,"01/05/1914"
"45","1914/21","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1914,"02/05/1914"
"46","1914/22","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1914,"07/06/1914"
"47","1914/24","Lagenorhynchus albirostris","White-beaked dolphin",54.61628407,-1.047550172,"Yorkshire",1914,"11/06/1914"
"48","1914/25","Phocoena phocoena","Harbour porpoise",51.3060052,1.379176385,"Kent",1914,"14/06/1914"
"49","1914/26","Phocoena phocoena","Harbour porpoise",51.22156347,1.405933318,"Kent",1914,"15/06/1914"
"50","1914/29","Lagenorhynchus albirostris","White-beaked dolphin",57.41178866,-1.835190794,"Aberdeen, Scotland",1914,"22/06/1914"
"51","1914/30","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1914,"03/07/1914"
"52","1914/30A","Tursiops truncatus","Bottlenose dolphin",50.78125479,0.034350989,"Sussex",1914,NA
"53","1914/31","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1914,"11/07/1914"
"54","1914/32","Phocoena phocoena","Harbour porpoise",52.78036033,1.622914114,"Norfolk",1914,"12/07/1914"
"55","1914/33","Lagenorhynchus albirostris","White-beaked dolphin",58.47607032,-3.109485418,"Caithness, Scotland",1914,"13/07/1914"
"56","1914/34","Tursiops truncatus","Bottlenose dolphin",50.7863512,-0.621232633,"Sussex",1914,"17/07/1914"
"57","1914/35","Phocoena phocoena","Harbour porpoise",53.3457,-6.2292,"Dublin, EIRE",1914,"24/07/1914"
"58","1914/38","Phocoena phocoena","Harbour porpoise",53.08978535,0.329766906,"Lincolnshire",1914,"25/07/1914"
"59","1914/39","Tursiops truncatus","Bottlenose dolphin",51.93225498,1.279091882,"Essex",1914,"26/07/1914"
"60","1914/40","Lagenorhynchus albirostris","White-beaked dolphin",55.32922604,-1.558619481,"Northumberland.",1914,"04/09/1914"
"61","1914/41","Hyperoodon ampullatus","Bottlenose whale",52.78499156,0.37277381,"Norfolk",1914,"05/09/1914"
"62","1914/42","Hyperoodon ampullatus","Bottlenose whale",54.86900904,-3.683096423,"Kirkcudbrightshire, Scotland",1914,"15/09/1914"
"63","1914/43","Mesoplodon bidens","Sowerby's Beaked whale",52.2766,-6.3756,"Wexford, EIRE",1914,"21/09/1914"
"64","1914/44","Balaenoptera borealis","Sei whale",58.60833078,-3.671429589,"Caithness, Scotland",1914,"21/09/1914"
"65","1914/45","Balaenoptera physalus","Fin whale",51.36929215,1.273171762,"Kent",1914,"18/10/1914"
"66","1914/46","Phocoena phocoena","Harbour porpoise",50.91203364,0.98055249,"Kent",1914,"19/10/1914"
"67","1914/49","Balaenoptera physalus","Fin whale",58.64474835,-3.025227303,"Caithness, Scotland",1914,"17/11/1914"
"68","1914/50","Hyperoodon ampullatus","Bottlenose whale",51.18185213,-3.397975725,"Somerset",1914,"23/11/1914"
"69","1914/51","Phocoena phocoena","Harbour porpoise",50.91583554,0.901103826,"Kent",1914,"25/11/1914"
"70","1914/52","Delphinus delphis","Common dolphin",56.79334001,-2.333998392,"Kincardineshire, Scotland",1914,"04/12/1914"
"71","1914/53","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1914,"14/12/1914"
"72","1915/1","Tursiops truncatus","Bottlenose dolphin",49.89435271,-6.350646935,"Cornwall",1915,"27/02/1915"
"73","1915/2","Ziphius cavirostris","Cuvier's Beaked whale",58.59853718,-3.5195089,"Caithness, Scotland",1915,"14/03/1915"
"74","1915/4","Globicephala melas","Long-finned pilot whale",51.6157,-9.5413,"Cork, EIRE",1915,"16/03/1915"
"75","1915/6","Phocoena phocoena","Harbour porpoise",53.09175688,0.320911026,"Lincolnshire",1915,"03/05/1915"
"76","1915/7","Balaenoptera physalus","Fin whale",55.34910612,-1.589941574,"Northumberland",1915,"12/05/1915"
"77","1915/8","Phocoena phocoena","Harbour porpoise",53.99541628,-0.204344963,"Yorkshire",1915,"23/05/1915"
"78","1915/9","Phocoena phocoena","Harbour porpoise",52.82606959,1.539102051,"Norfolk",1915,"19/06/1915"
"79","1915/10","Phocoena phocoena","Harbour porpoise",51.54876859,0.841665084,"Essex",1915,"27/06/1915"
"80","1915/11","Phocoena phocoena","Harbour porpoise",56.55524013,-2.579197733,"Angus, Scotland",1915,"07/07/1915"
"81","1915/13","Ziphius cavirostris","Cuvier's Beaked whale",52.1937,-6.8348,"Wexford, EIRE",1915,"18/07/1915"
"82","1915/14","Lagenorhynchus albirostris","White-beaked dolphin",54.57274628,-0.895402129,"Yorkshire",1915,"22/07/1915"
"83","1915/15","Balaenoptera acutorostrata","Minke whale",51.57081183,-4.285902338,"Glamorgan, Wales",1915,"04/08/1915"
"84","1915/16","Phocoena phocoena","Harbour porpoise",54.49259357,-0.618079573,"Yorkshire",1915,"05/08/1915"
"85","1915/17","Mesoplodon bidens","Sowerby's Beaked whale",57.48919851,-4.230700216,"Inverness-shire, Scotland",1915,"13/08/1915"
"86","1915/18","Delphinus delphis","Common dolphin",49.96687316,-6.312546229,"Cornwall",1915,"13/09/1915"
"91","1915/23","Phocoena phocoena","Harbour porpoise",51.40918226,0.735191481,"Kent",1915,"17/09/1915"
"92","1915/25","Balaenoptera acutorostrata","Minke whale",53.99541628,-0.204344963,"Yorkshire",1915,"21/10/1915"
"93","1915/26","Delphinus delphis","Common dolphin",50.78556571,-0.630903629,"Sussex",1915,"26/10/1915"
"94","1915/28","Delphinus delphis","Common dolphin",55.1909,-7.9787,"Donegal, EIRE",1915,"22/12/1915"
"95","1916/-","Balaenoptera musculus","Blue whale",56.10715623,-6.191858507,"Argyllshire, Scotland",1916,NA
"96","1916/1","Ziphius cavirostris","Cuvier's Beaked whale",54.5856,-8.4291,"Donegal, EIRE",1916,"22/01/1916"
"97","1916/2","Lagenorhynchus albirostris","White-beaked dolphin",53.19988763,0.355203519,"Lincolnshire",1916,"04/02/1916"
"98","1916/3","Balaenoptera physalus","Fin whale",51.1310378,-4.236951266,"Devon",1916,"10/02/1916"
"99","1916/4","Phocoena phocoena","Harbour porpoise",56.73146482,-2.286047227,"Angus, Scotland",1916,"10/03/1916"
"100","1916/5","Orcinus orca","Killer whale",54.86824121,-3.737613736,"Kirkcudbrightshire, Scotland",1916,"23/05/1916"
"101","1916/6","Tursiops truncatus","Bottlenose dolphin",52.85714589,-4.124150858,"Merioneth, Wales",1916,"26/05/1916"
"102","1916/7","Balaenoptera acutorostrata","Minke whale",50.34783678,-5.155961868,"Cornwall",1916,"05/06/1916"
"103","1916/8","Ziphius cavirostris","Cuvier's Beaked whale",50.4434525,-5.045387207,"Cornwall",1916,"07/06/1916"
"104","1916/9","Lagenorhynchus acutus","White-sided dolphin",54.276,-9.0601,"Sligo, EIRE",1916,"09/06/1916"
"105","1916/10","Tursiops truncatus","Bottlenose dolphin",50.63108829,-1.403966883,"Isle of Wight",1916,"22/06/1916"
"106","1916/11","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"07/07/1916"
"107","1916/12","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"07/07/1916"
"108","1916/13","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1916,"08/07/1916"
"109","1916/14","Phocoena phocoena","Harbour porpoise",52.1823,-6.8288,"Wexford, EIRE",1916,"13/07/1916"
"110","1916/16","Hyperoodon ampullatus","Bottlenose whale",56.49887236,-2.706679744,"Angus, Scotland",1916,"07/08/1916"
"111","1916/17","Tursiops truncatus","Bottlenose dolphin",53.24363791,-4.586964231,"Anglesey, Gwynedd, Wales",1916,"16/08/1916"
"112","1916/18","Phocoena phocoena","Harbour porpoise",54.57274628,-0.895402129,"Yorkshire",1916,"24/08/1916"
"113","1916/19","Balaenoptera acutorostrata","Minke whale",56.06028208,-2.722728493,"Berwick, Scotland",1916,"26/08/1916"
"114","1916/20","Physeter macrocephalus","Sperm whale",53.3986,-9.9196,"Galway, EIRE",1916,"04/09/1916"
"115","1916/21","Mesoplodon bidens","Sowerby's Beaked whale",53.20808992,0.349662326,"Lincolnshire",1916,"05/09/1916"
"116","1916/22","Hyperoodon ampullatus","Bottlenose whale",57.48869265,-7.049177082,"Western Isles, Scotland",1916,"03/10/1916"
"117","1916/25","Delphinus delphis","Common dolphin",50.59912401,-2.508722056,"Dorset",1916,"15/10/1916"
"118","1916/26","Balaenoptera acutorostrata","Minke whale",58.59137055,-3.071840318,"Caithness, Scotland",1916,"18/10/1916"
"119","1917/1","Phocoena phocoena","Harbour porpoise",55.1902,-7.9192,"Donegal, EIRE",1917,"20/03/1917"
"120","1917/2","Lagenorhynchus albirostris","White-beaked dolphin",55.1823,-7.8915,"Donegal, EIRE",1917,"23/03/1917"
"121","1917/4","Physeter macrocephalus","Sperm whale",58.27694943,-3.357343134,"Caithness, Scotland",1917,"23/05/1917"
"122","1917/5","Lagenorhynchus acutus","White-sided dolphin",53.12272752,0.346496866,"Lincolnshire",1917,"28/05/1917"
"123","1917/7","Mesoplodon mirus","True's Beaked whale",52.9357,-9.3944,"Clare, EIRE",1917,"09/06/1917"
"124","1917/9","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1917,"15/06/1917"
"125","1917/10","Tursiops truncatus","Bottlenose dolphin",50.73848514,-0.764092942,"Sussex",1917,"26/06/1917"
"127","1917/12","Tursiops truncatus","Bottlenose dolphin",50.69648818,-1.086648668,"Isle of Wight",1917,"30/06/1917"
"128","1917/13","Phocoena phocoena","Harbour porpoise",53.14503612,0.355191236,"Lincolnshire",1917,"07/07/1917"
"129","1917/14","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1917,"09/07/1917"
"130","1917/15","Hyperoodon ampullatus","Bottlenose whale",58.60896274,-3.549227637,"Caithness, Scotland",1917,"26/07/1917"
"131","1917/16","Phocoena phocoena","Harbour porpoise",50.91354286,0.92088301,"Kent",1917,"28/07/1917"
"132","1917/17","Balaenoptera acutorostrata","Minke whale",55.93969745,-2.349030661,"Berwickshire, Scotland",1917,"01/08/1917"
"133","1917/19","Delphinus delphis","Common dolphin",50.55800811,-2.446156052,"Dorset",1917,"11/08/1917"
"134","1917/20","Tursiops truncatus","Bottlenose dolphin",53.9834409,-3.064542598,"Lancashire",1917,"08/08/1917"
"135","1917/20A","Grampus griseus","Risso's dolphin",50.51765336,-3.505227821,"Devon",1917,NA
"136","1917/21","Delphinus delphis","Common dolphin",50.59912401,-2.508722056,"Dorset",1917,"16/08/1917"
"137","1917/22","Delphinus delphis","Common dolphin",52.8608457,-4.118388682,"Merioneth, Wales",1917,"23/08/1917"
"138","1917/24","Balaenoptera acutorostrata","Minke whale",51.526,-9.5332,"Cork, EIRE",1917,"22/09/1917"
"139","1917/25","Hyperoodon ampullatus","Bottlenose whale",51.5156,-9.5429,"Cork, EIRE",1917,"20/09/1917"
"140","1917/27","Balaenoptera physalus","Fin whale",49.89351553,-6.37286095,"Cornwall",1917,"13/10/1917"
"141","1917/29","Hyperoodon ampullatus","Bottlenose whale",50.61375782,-2.449510306,"Dorset",1917,"27/10/1917"
"142","1917/30","Lagenorhynchus albirostris","White-beaked dolphin",53.56602502,0.204831211,"Yorkshire",1917,"02/11/1917"
"143","1918/1","Globicephala melas","Long-finned pilot whale",58.6456464,-3.025253631,"Caithness, Scotland",1918,"25/01/1918"
"144","1918/2","Lagenorhynchus albirostris","White-beaked dolphin",52.15120734,1.60519521,"Suffolk",1918,"02/02/1918"
"145","1918/3","Lagenorhynchus albirostris","White-beaked dolphin",52.02984302,1.452487734,"Suffolk",1918,"03/02/1918"
"146","1918/4","Lagenorhynchus albirostris","White-beaked dolphin",52.03680959,1.460318183,"Suffolk",1918,"03/02/1918"
"147","1918/5","Delphinus delphis","Common dolphin",51.4971,-9.2912,"Cork, EIRE",1918,"05/02/1918"
"148","1918/6","Lagenorhynchus albirostris","White-beaked dolphin",51.22043256,1.44453004,"Kent",1918,"10/02/1918"
"149","1918/7","Delphinus delphis","Common dolphin",52.24666485,-4.263351983,"Dyfed, Wales",1918,"01/03/1918"
"150","1918/8","Delphinus delphis","Common dolphin",52.42894313,-4.082901563,"Cardigan, Wales",1918,"04/03/1918"
"151","1918/9","Orcinus orca","Killer whale",54.98818262,-7.620351091,"Donegal, EIRE",1918,"03/03/1918"
"152","1918/9a","Tursiops truncatus","Bottlenose dolphin",58.98660078,-2.957058106,"Orkney Islands, Scotland",1918,NA
"153","1918/10","Orcinus orca","Killer whale",50.80117032,-0.50980823,"Sussex",1918,"03/04/1918"
"154","1918/11","Balaenoptera physalus","Fin whale",52.00607755,1.434622636,"Suffolk",1918,"10/04/1918"
"155","1918/12","Orcinus orca","Killer whale",50.91138997,0.934977418,"Kent",1918,"15/04/1918"
"156","1918/13","Tursiops truncatus","Bottlenose dolphin",51.48258006,-0.147194062,"London",1918,"08/05/1918"
"157","1918/13A","Balaenoptera acutorostrata","Minke whale",50.32827987,-4.641694893,"Cornwall",1918,"21/06/1918"
"158","1918/14","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1918,"03/07/1918"
"159","1918/15","Balaenoptera physalus","Fin whale",56.44766518,-2.374439336,"Angus, Scotland",1918,"03/07/1918"
"160","1918/16","Balaenoptera acutorostrata","Minke whale",56.92640976,-7.534046403,"Inverness, Scotland",1918,"26/07/1918"
"161","1918/17","Balaenoptera acutorostrata","Minke whale",56.47684421,-2.185089849,"Angus, Scotland",1918,"03/08/1918"
"162","1918/18","Balaenoptera acutorostrata","Minke whale",57.01919845,-2.156479918,"Kincardine, Scotland",1918,"05/08/1918"
"163","1918/19","Tursiops truncatus","Bottlenose dolphin",52.3643,-9.8321,"Kerry, EIRE",1918,"07/08/1918"
"164","1918/20","Tursiops truncatus","Bottlenose dolphin",50.52648414,-2.457710709,"Dorset",1918,"07/08/1918"
"165","1918/21","Delphinus delphis","Common dolphin",53.4147,-10.1477,"Galway, EIRE",1918,"13/08/1918"
"166","1918/22a","Tursiops truncatus","Bottlenose dolphin",50.44232486,-3.556360966,"Devon",1918,NA
"167","1918/23","Tursiops truncatus","Bottlenose dolphin",54.74122945,-3.472713353,"Cumberland",1918,"17/08/1918"
"168","1918/24","Balaenoptera acutorostrata","Minke whale",57.34539911,-1.93353066,"Aberdeen, Scotland",1918,"19/08/1918"
"169","1918/25","Tursiops truncatus","Bottlenose dolphin",53.2269,-9.4983,"Galway, EIRE",1918,"20/08/1918"
"170","1918/25a","Tursiops truncatus","Bottlenose dolphin",53.42397754,-3.098677344,"Cheshire",1918,"20/08/1918"
"171","1918/26","Lagenorhynchus acutus","White-sided dolphin",60.13236752,-1.288910582,"Shetland Islands, Scotland",1918,"25/08/1918"
"172","1918/27","Tursiops truncatus","Bottlenose dolphin",52.3631,-9.8361,"Kerry, EIRE",1918,"26/08/1918"
"173","1918/28","Globicephala melas","Long-finned pilot whale",58.81395859,-3.194715159,"Orkney Islands, Scotland",1918,"27/08/1918"
"175","1918/30","Hyperoodon ampullatus","Bottlenose whale",51.67860076,-4.246479947,"Carmarthenshire, Wales",1918,"04/09/1918"
"176","1918/31","Hyperoodon ampullatus","Bottlenose whale",53.1242,-9.1653,"Clare, EIRE",1918,"04/09/1918"
"177","1918/32","Phocoena phocoena","Harbour porpoise",52.82606959,1.539102051,"Norfolk",1918,"07/09/1918"
"178","1918/33","Balaenoptera physalus","Fin whale",54.86813299,-3.39785374,"Cumberland",1918,"10/09/1918"
"179","1918/34","Delphinus delphis","Common dolphin",53.1498,-9.7738,"Galway, EIRE",1918,"22/09/1918"
"180","1918/35","Tursiops truncatus","Bottlenose dolphin",52.85714589,-4.124150858,"Merioneth, Wales",1918,"26/09/1918"
"181","1918/36","Tursiops truncatus","Bottlenose dolphin",52.69290005,-4.055486649,"Merioneth, Wales",1918,"01/10/1918"
"182","1918/37","Globicephala melas","Long-finned pilot whale",52.1113,-9.9061,"Kerry, EIRE",1918,"07/10/1918"
"183","1918/38","Balaenoptera physalus","Fin whale",55.3317,-7.1774,"Donegal, EIRE",1918,"19/10/1918"
"184","1918/39","Delphinus delphis","Common dolphin",51.5287,-9.5403,"Cork, EIRE",1918,"30/10/1918"
"185","1918/40","Phocoena phocoena","Harbour porpoise",53.91197656,-0.156154378,"Yorkshire",1918,"05/11/1918"
"186","1919/1","Balaenoptera acutorostrata","Minke whale",54.2224,-10.0115,"Mayo, EIRE",1919,"07/01/1919"
"187","1919/2","Balaenoptera acutorostrata","Minke whale",57.110921,-2.059444056,"Kincardine, Scotland",1919,"14/01/1919"
"188","1919/3","Balaenoptera physalus","Fin whale",51.64228404,-4.80558615,"Pembroke, Wales",1919,"20/01/1919"
"189","1919/4","Lagenorhynchus albirostris","White-beaked dolphin",52.75953034,1.656770456,"Norfolk",1919,"26/04/1919"
"190","1919/5","Lagenorhynchus albirostris","White-beaked dolphin",52.60575691,1.741454932,"Norfolk",1919,"01/05/1919"
"191","1919/6","Balaenoptera acutorostrata","Minke whale",54.98063679,-1.378054229,"Durham",1919,"07/05/1919"
"192","1919/7","Ziphius cavirostris","Cuvier's Beaked whale",54.8712,-8.4018,"Donegal, EIRE",1919,"03/07/1919"
"193","1919/8","Lagenorhynchus acutus","White-sided dolphin",60.13682801,-1.283412773,"Shetland Islands, Scotland",1919,"22/07/1919"
"195","1919/11","Delphinus delphis","Common dolphin",51.8825,-7.8672,"Cork, EIRE",1919,"04/08/1919"
"196","1919/12","Phocoena phocoena","Harbour porpoise",51.99114439,1.391221888,"Suffolk",1919,"10/08/1919"
"197","1919/13","Grampus griseus","Risso's dolphin",56.1048606,-3.809004151,"Stirling, Scotland",1919,"25/08/1919"
"198","1919/14","Phocoena phocoena","Harbour porpoise",51.98734425,1.398219515,"Suffolk",1919,"13/09/1919"
"199","1919/15","Phocoena phocoena","Harbour porpoise",53.34364192,0.268462387,"Lincolnshire",1919,"07/11/1919"
"200","1919/16","Phocoena phocoena","Harbour porpoise",51.36661706,1.03873572,"Kent",1919,"18/11/1919"
"201","1920/-","Tursiops truncatus","Bottlenose dolphin",52.98070151,0.98545321,"Norfolk",1920,NA
"202","1920/4","Delphinus delphis","Common dolphin",50.57539446,-4.916855337,"Cornwall",1920,"11/03/1920"
"203","1920/5","Phocoena phocoena","Harbour porpoise",52.78691229,1.61455665,"Norfolk",1920,"10/04/1920"
"204","1920/8","Globicephala melas","Long-finned pilot whale",57.24838509,-2.038119406,"Aberdeenshire, Scotland",1920,"14/04/1920"
"205","1920/9","Ziphius cavirostris","Cuvier's Beaked whale",50.23063295,-3.766814756,"Devon",1920,"21/04/1920"
"206","1920/10","Phocoena phocoena","Harbour porpoise",51.5707556,-4.288786101,"Glamorgan, Wales",1920,"03/05/1920"
"207","1920/11","Phocoena phocoena","Harbour porpoise",52.00693264,1.436145825,"Suffolk",1920,"21/05/1920"
"208","1920/12","Phocoena phocoena","Harbour porpoise",50.81116909,0.356505279,"Sussex",1920,"23/06/1920"
"209","1920/13","Ziphius cavirostris","Cuvier's Beaked whale",58.31677418,-6.737779263,"Ross & Cromarty, Scotland",1920,"28/06/1920"
"210","1920/14","Phocoena phocoena","Harbour porpoise",50.83472754,0.478432091,"Sussex",1920,"08/07/1920"
"211","1920/15","Lagenorhynchus albirostris","White-beaked dolphin",58.21746535,-6.317101926,"Ross & Cromarty, Scotland",1920,"10/07/1920"
"212","1920/16","Balaenoptera musculus","Blue whale",56.91870139,-6.157575498,"Inverness-shire, Scotland",1920,"19/07/1920"
"213","1920/17","Phocoena phocoena","Harbour porpoise",50.72147616,-2.937923063,"Dorset",1920,"03/08/1920"
"214","1920/19","Balaenoptera physalus","Fin whale",57.24597384,-7.4308944,"Inverness-shire, Scotland",1920,"15/08/1920"
"215","1920/20","Balaenoptera musculus","Blue whale",58.34373747,-6.640451552,"Ross & Cromarty, Scotland",1920,"28/08/1920"
"216","1920/21","Phocoena phocoena","Harbour porpoise",50.81111173,0.359341873,"Sussex",1920,"07/10/1920"
"217","1920/22","Ziphius cavirostris","Cuvier's Beaked whale",58.91993651,-2.708587615,"Orkney Islands, Scotland",1920,"02/10/1920"
"218","1920/23","Tursiops truncatus","Bottlenose dolphin",52.15385479,1.606871877,"Suffolk",1920,"11/10/1920"
"219","1920/24","Phocoena phocoena","Harbour porpoise",52.03253563,1.452695368,"Suffolk",1920,"19/10/1920"
"220","1920/25","Phocoena phocoena","Harbour porpoise",52.60575691,1.741454932,"Norfolk",1920,"20/10/1920"
"221","1920/26","Lagenorhynchus albirostris","White-beaked dolphin",52.03424528,1.455744319,"Suffolk",1920,"26/10/1920"
"222","1920/37","Phocoena phocoena","Harbour porpoise",52.65094118,1.73496189,"Norfolk",1920,"06/11/1920"
"223","1920/38","Tursiops truncatus","Bottlenose dolphin",52.15385479,1.606871877,"Suffolk",1920,"06/11/1920"
"224","1920/40","Grampus griseus","Risso's dolphin",50.31619276,-4.086077322,"Devon",1920,"16/12/1920"
"225","1921/2","Balaenoptera physalus","Fin whale",57.68837069,-7.206371801,"Inverness-shire, Scotland",1921,"16/02/1921"
"226","1921/3","Phocoena phocoena","Harbour porpoise",54.33770902,-4.379794947,"Isle of Man",1921,"06/03/1921"
"227","1921/4","Balaenoptera physalus","Fin whale",53.3008,-9.8609,"Galway, EIRE",1921,"14/03/1921"
"228","1921/5","Phocoena phocoena","Harbour porpoise",52.32769375,1.687084805,"Suffolk",1921,"19/03/1921"
"229","1921/6","Phocoena phocoena","Harbour porpoise",52.27360564,1.632728163,"Suffolk",1921,"11/04/1921"
"230","1921/7","Phocoena phocoena","Harbour porpoise",52.27804718,1.63455843,"Suffolk",1921,"11/06/1921"
"231","1921/9","Phocoena phocoena","Harbour porpoise",52.8490995,1.490459464,"Norfolk",1921,"29/06/1921"
"232","1921/10","Phocoena phocoena","Harbour porpoise",50.98417348,0.973772286,"Kent",1921,"15/07/1921"
"233","1921/10A","Delphinus delphis","Common dolphin",50.08834969,-5.687074908,"Cornwall",1921,NA
"234","1921/11","Tursiops truncatus","Bottlenose dolphin",50.75586696,0.145981981,"Sussex",1921,"09/08/1921"
"235","1921/12","Delphinus delphis","Common dolphin",50.44505974,-3.553633451,"Devon",1921,"10/08/1921"
"236","1921/12A","Delphinus delphis","Common dolphin",50.44957394,-3.552372554,"Devon",1921,"20/08/1921"
"237","1921/13","Delphinus delphis","Common dolphin",51.5512,-9.2992,"Cork, EIRE",1921,"15/08/1921"
"238","1921/15","Lagenorhynchus albirostris","White-beaked dolphin",57.15223894,-2.076040949,"Aberdeenshire, Scotland",1921,"23/08/1921"
"239","1921/16","Balaenoptera physalus","Fin whale",54.29490263,-0.404952147,"Yorkshire",1921,"30/09/1921"
"240","1921/17","Delphinus delphis","Common dolphin",50.26832663,-3.650322693,"Devon",1921,"13/10/1921"
"241","1921/18","Phocoena phocoena","Harbour porpoise",54.77785024,-3.43205842,"Cumberland",1921,"17/10/1921"
